,california_housing | direct | sketch_size = m^(2/3) = 752 | residual_norms (median),california_housing | direct | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),california_housing | direct | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),california_housing | cg | sketch_size = m^(2/3) = 752 | residual_norms (median),california_housing | cg | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),california_housing | cg | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),california_housing | subsample | sketch_size = m^(2/3) = 752 | residual_norms (median),california_housing | subsample | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),california_housing | subsample | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),california_housing | count | sketch_size = m^(2/3) = 752 | residual_norms (median),california_housing | count | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),california_housing | count | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile)
333,,,,,,,0.05987668224459712,0.05987668224459712,0.05987668224459712,0.06256895392020545,0.06256895392020545,0.06256895392020545
334,,,,,,,0.059823488073461176,0.059823488073461176,0.059823488073461176,0.06256075680403037,0.06256075680403037,0.06256075680403037
335,,,,,,,0.05959919948867837,0.05959919948867837,0.05959919948867837,0.0625031538889497,0.0625031538889497,0.0625031538889497
336,,,,,,,0.05890683602680632,0.05890683602680632,0.05890683602680632,0.06243217344907178,0.06243217344907178,0.06243217344907178
337,,,,,,,0.0589073028821168,0.0589073028821168,0.0589073028821168,0.06251012224379592,0.06251012224379592,0.06251012224379592
338,,,,,,,0.05929826682292874,0.05929826682292874,0.05929826682292874,0.0623586806785372,0.0623586806785372,0.0623586806785372
339,,,,,,,0.05919992167246743,0.05919992167246743,0.05919992167246743,0.06219080605935826,0.06219080605935826,0.06219080605935826
340,,,,,,,0.058860268296475816,0.058860268296475816,0.058860268296475816,0.06211159604842306,0.06211159604842306,0.06211159604842306
341,,,,,,,0.057369182557807846,0.057369182557807846,0.057369182557807846,0.06198483777275345,0.06198483777275345,0.06198483777275345
342,,,,,,,0.05770274536459362,0.05770274536459362,0.05770274536459362,0.062058256617781644,0.062058256617781644,0.062058256617781644
343,,,,,,,0.05816967636734229,0.05816967636734229,0.05816967636734229,0.06190825716308781,0.06190825716308781,0.06190825716308781
344,,,,,,,0.05823781509957441,0.05823781509957441,0.05823781509957441,0.06193140001985386,0.06193140001985386,0.06193140001985386
345,,,,,,,0.05845722732420016,0.05845722732420016,0.05845722732420016,0.06180221597534058,0.06180221597534058,0.06180221597534058
346,,,,,,,0.05801973386411237,0.05801973386411237,0.05801973386411237,0.06184824315786353,0.06184824315786353,0.06184824315786353
347,,,,,,,0.05791394581175721,0.05791394581175721,0.05791394581175721,0.061805632143713936,0.061805632143713936,0.061805632143713936
348,,,,,,,0.05763768947066781,0.05763768947066781,0.05763768947066781,0.06163855238499162,0.06163855238499162,0.06163855238499162
349,,,,,,,0.05780196418180366,0.05780196418180366,0.05780196418180366,0.06156214891649364,0.06156214891649364,0.06156214891649364
350,,,,,,,0.05806672385872187,0.05806672385872187,0.05806672385872187,0.06143488615892752,0.06143488615892752,0.06143488615892752
351,,,,,,,0.05829867154969438,0.05829867154969438,0.05829867154969438,0.061389250591724454,0.061389250591724454,0.061389250591724454
352,,,,,,,0.058217640757314774,0.058217640757314774,0.058217640757314774,0.061029712746916695,0.061029712746916695,0.061029712746916695
353,,,,,,,0.058053420001312556,0.058053420001312556,0.058053420001312556,0.06105706937873354,0.06105706937873354,0.06105706937873354
354,,,,,,,0.05735632336811048,0.05735632336811048,0.05735632336811048,0.06110964290432606,0.06110964290432606,0.06110964290432606
355,,,,,,,0.05724563390046594,0.05724563390046594,0.05724563390046594,0.06106755328755136,0.06106755328755136,0.06106755328755136
356,,,,,,,0.05757831217360085,0.05757831217360085,0.05757831217360085,0.061131216584122024,0.061131216584122024,0.061131216584122024
357,,,,,,,0.05786497724918833,0.05786497724918833,0.05786497724918833,0.061042955486572764,0.061042955486572764,0.061042955486572764
358,,,,,,,0.05845822612189731,0.05845822612189731,0.05845822612189731,0.06102323807335525,0.06102323807335525,0.06102323807335525
359,,,,,,,0.05802285713364987,0.05802285713364987,0.05802285713364987,0.06088401266009775,0.06088401266009775,0.06088401266009775
360,,,,,,,0.05794661396280801,0.05794661396280801,0.05794661396280801,0.060864137787190326,0.060864137787190326,0.060864137787190326
361,,,,,,,0.057588715852419356,0.057588715852419356,0.057588715852419356,0.060833003267978455,0.060833003267978455,0.060833003267978455
362,,,,,,,0.05804843474760954,0.05804843474760954,0.05804843474760954,0.060710015707471754,0.060710015707471754,0.060710015707471754
363,,,,,,,0.057396045288079525,0.057396045288079525,0.057396045288079525,0.06064928981523848,0.06064928981523848,0.06064928981523848
364,,,,,,,0.05697539603156902,0.05697539603156902,0.05697539603156902,0.060578055622853164,0.060578055622853164,0.060578055622853164
365,,,,,,,0.05733118609727351,0.05733118609727351,0.05733118609727351,0.06045942938042251,0.06045942938042251,0.06045942938042251
366,,,,,,,0.05717271401493799,0.05717271401493799,0.05717271401493799,0.06030778966698307,0.06030778966698307,0.06030778966698307
367,,,,,,,0.056077337371914206,0.056077337371914206,0.056077337371914206,0.06035083768126652,0.06035083768126652,0.06035083768126652
368,,,,,,,0.05632472209712518,0.05632472209712518,0.05632472209712518,0.06029567681751216,0.06029567681751216,0.06029567681751216
369,,,,,,,0.05683403584023973,0.05683403584023973,0.05683403584023973,0.06018093165685939,0.06018093165685939,0.06018093165685939
370,,,,,,,0.05572311770990845,0.05572311770990845,0.05572311770990845,0.06016326640169045,0.06016326640169045,0.06016326640169045
371,,,,,,,0.05616367954299775,0.05616367954299775,0.05616367954299775,0.06019532119310673,0.06019532119310673,0.06019532119310673
372,,,,,,,0.055997549658738204,0.055997549658738204,0.055997549658738204,0.06007582017202878,0.06007582017202878,0.06007582017202878
373,,,,,,,0.056262894031158334,0.056262894031158334,0.056262894031158334,0.05982517024166415,0.05982517024166415,0.05982517024166415
374,,,,,,,0.05682979244729133,0.05682979244729133,0.05682979244729133,0.05973638494233984,0.05973638494233984,0.05973638494233984
375,,,,,,,0.0561664010860702,0.0561664010860702,0.0561664010860702,0.059547177937382186,0.059547177937382186,0.059547177937382186
376,,,,,,,0.05652914786284839,0.05652914786284839,0.05652914786284839,0.059472168036343594,0.059472168036343594,0.059472168036343594
377,,,,,,,0.05670888375498299,0.05670888375498299,0.05670888375498299,0.059522363107388065,0.059522363107388065,0.059522363107388065
378,,,,,,,0.056967615159744016,0.056967615159744016,0.056967615159744016,0.059409182721888804,0.059409182721888804,0.059409182721888804
379,,,,,,,0.056406216750693045,0.056406216750693045,0.056406216750693045,0.05921665448148188,0.05921665448148188,0.05921665448148188
380,,,,,,,0.05619779917753679,0.05619779917753679,0.05619779917753679,0.05927039631099613,0.05927039631099613,0.05927039631099613
381,,,,,,,0.05638300431366729,0.05638300431366729,0.05638300431366729,0.05930296183732552,0.05930296183732552,0.05930296183732552
382,,,,,,,0.05645044562432613,0.05645044562432613,0.05645044562432613,0.05935239120099325,0.05935239120099325,0.05935239120099325
383,,,,,,,0.05665768742993804,0.05665768742993804,0.05665768742993804,0.059318856798549285,0.059318856798549285,0.059318856798549285
384,,,,,,,0.05644688317673112,0.05644688317673112,0.05644688317673112,0.05928420052814948,0.05928420052814948,0.05928420052814948
385,,,,,,,0.056287431649422535,0.056287431649422535,0.056287431649422535,0.059034096638539306,0.059034096638539306,0.059034096638539306
386,,,,,,,0.0556903810113638,0.0556903810113638,0.0556903810113638,0.058882875968504826,0.058882875968504826,0.058882875968504826
387,,,,,,,0.05556857263957337,0.05556857263957337,0.05556857263957337,0.058866124930765304,0.058866124930765304,0.058866124930765304
388,,,,,,,0.055380885699771364,0.055380885699771364,0.055380885699771364,0.058729000136897636,0.058729000136897636,0.058729000136897636
389,,,,,,,0.05513193329661717,0.05513193329661717,0.05513193329661717,0.058610628141492496,0.058610628141492496,0.058610628141492496
390,,,,,,,0.0550188543840452,0.0550188543840452,0.0550188543840452,0.058401562605774,0.058401562605774,0.058401562605774
391,,,,,,,0.05513266716986768,0.05513266716986768,0.05513266716986768,0.05836502386654877,0.05836502386654877,0.05836502386654877
392,,,,,,,0.05515435820478193,0.05515435820478193,0.05515435820478193,0.058560509318814985,0.058560509318814985,0.058560509318814985
393,,,,,,,0.055296487311651224,0.055296487311651224,0.055296487311651224,0.05845719989846357,0.05845719989846357,0.05845719989846357
394,,,,,,,0.05474059052831141,0.05474059052831141,0.05474059052831141,0.058356703289319654,0.058356703289319654,0.058356703289319654
395,,,,,,,0.05516633577393913,0.05516633577393913,0.05516633577393913,0.05834123561073802,0.05834123561073802,0.05834123561073802
396,,,,,,,0.054709735528890455,0.054709735528890455,0.054709735528890455,0.05836347348946392,0.05836347348946392,0.05836347348946392
397,,,,,,,0.054191858185784564,0.054191858185784564,0.054191858185784564,0.058304590142811814,0.058304590142811814,0.058304590142811814
398,,,,,,,0.05458563643918916,0.05458563643918916,0.05458563643918916,0.0581303128426796,0.0581303128426796,0.0581303128426796
399,,,,,,,0.05497218537629631,0.05497218537629631,0.05497218537629631,0.058065276196054186,0.058065276196054186,0.058065276196054186
400,,,,,,,0.05536463164881854,0.05536463164881854,0.05536463164881854,0.05804048133881501,0.05804048133881501,0.05804048133881501
401,,,,,,,0.054908126440651635,0.054908126440651635,0.054908126440651635,0.058067486707079626,0.058067486707079626,0.058067486707079626
402,,,,,,,0.05488904042358758,0.05488904042358758,0.05488904042358758,0.05811124172776387,0.05811124172776387,0.05811124172776387
403,,,,,,,0.054802529908814505,0.054802529908814505,0.054802529908814505,0.057907793160200595,0.057907793160200595,0.057907793160200595
404,,,,,,,0.05515985598624694,0.05515985598624694,0.05515985598624694,0.05788287756981278,0.05788287756981278,0.05788287756981278
405,,,,,,,0.05541518905074949,0.05541518905074949,0.05541518905074949,0.05780830408787684,0.05780830408787684,0.05780830408787684
406,,,,,,,0.055310415600705966,0.055310415600705966,0.055310415600705966,0.05777117372447829,0.05777117372447829,0.05777117372447829
407,,,,,,,0.055088682988050815,0.055088682988050815,0.055088682988050815,0.05774474200836063,0.05774474200836063,0.05774474200836063
408,,,,,,,0.05538757976170225,0.05538757976170225,0.05538757976170225,0.05766992933451164,0.05766992933451164,0.05766992933451164
409,,,,,,,0.05552896891725842,0.05552896891725842,0.05552896891725842,0.0575967824211225,0.0575967824211225,0.0575967824211225
410,,,,,,,0.055084351309497036,0.055084351309497036,0.055084351309497036,0.057510014379580504,0.057510014379580504,0.057510014379580504
411,,,,,,,0.054994210646028954,0.054994210646028954,0.054994210646028954,0.057428424370581536,0.057428424370581536,0.057428424370581536
412,,,,,,,0.054942742867741146,0.054942742867741146,0.054942742867741146,0.05735407722698732,0.05735407722698732,0.05735407722698732
413,,,,,,,0.05401413926689193,0.05401413926689193,0.05401413926689193,0.05745715422358488,0.05745715422358488,0.05745715422358488
414,,,,,,,0.053573746693903766,0.053573746693903766,0.053573746693903766,0.05744813372152228,0.05744813372152228,0.05744813372152228
415,,,,,,,0.053675269554971025,0.053675269554971025,0.053675269554971025,0.057385574965052616,0.057385574965052616,0.057385574965052616
416,,,,,,,0.053126859083490595,0.053126859083490595,0.053126859083490595,0.05719141933607344,0.05719141933607344,0.05719141933607344
417,,,,,,,0.05329137221429504,0.05329137221429504,0.05329137221429504,0.05709788885384298,0.05709788885384298,0.05709788885384298
418,,,,,,,0.053780106838670745,0.053780106838670745,0.053780106838670745,0.05707450136125881,0.05707450136125881,0.05707450136125881
419,,,,,,,0.053868910755045976,0.053868910755045976,0.053868910755045976,0.057007074297644074,0.057007074297644074,0.057007074297644074
420,,,,,,,0.054226727745623676,0.054226727745623676,0.054226727745623676,0.056958786733735736,0.056958786733735736,0.056958786733735736
421,,,,,,,0.05381150613086316,0.05381150613086316,0.05381150613086316,0.05685310639596769,0.05685310639596769,0.05685310639596769
422,,,,,,,0.053976195841351986,0.053976195841351986,0.053976195841351986,0.056743959502824605,0.056743959502824605,0.056743959502824605
423,,,,,,,0.05400163352334395,0.05400163352334395,0.05400163352334395,0.05684751098042632,0.05684751098042632,0.05684751098042632
424,,,,,,,0.05395651112353986,0.05395651112353986,0.05395651112353986,0.05675297439425097,0.05675297439425097,0.05675297439425097
425,,,,,,,0.05433360346194933,0.05433360346194933,0.05433360346194933,0.05662178982411545,0.05662178982411545,0.05662178982411545
426,,,,,,,0.053883164451936034,0.053883164451936034,0.053883164451936034,0.05657420617188152,0.05657420617188152,0.05657420617188152
427,,,,,,,0.0537463333173797,0.0537463333173797,0.0537463333173797,0.05644771940695528,0.05644771940695528,0.05644771940695528
428,,,,,,,0.054194411756849636,0.054194411756849636,0.054194411756849636,0.056364742009701,0.056364742009701,0.056364742009701
429,,,,,,,0.05321835456222518,0.05321835456222518,0.05321835456222518,0.056303140995940894,0.056303140995940894,0.056303140995940894
430,,,,,,,0.05316977253337066,0.05316977253337066,0.05316977253337066,0.05627781899579528,0.05627781899579528,0.05627781899579528
431,,,,,,,0.053271828930801415,0.053271828930801415,0.053271828930801415,0.05614846139062205,0.05614846139062205,0.05614846139062205
432,,,,,,,0.05321156384133772,0.05321156384133772,0.05321156384133772,0.05614055783797501,0.05614055783797501,0.05614055783797501
433,,,,,,,0.05361343190365463,0.05361343190365463,0.05361343190365463,0.056068546835484075,0.056068546835484075,0.056068546835484075
434,,,,,,,0.053981138182579616,0.053981138182579616,0.053981138182579616,0.05588477631285249,0.05588477631285249,0.05588477631285249
435,,,,,,,0.053250550601523595,0.053250550601523595,0.053250550601523595,0.055893157410534286,0.055893157410534286,0.055893157410534286
436,,,,,,,0.053213925756084794,0.053213925756084794,0.053213925756084794,0.05588014302129825,0.05588014302129825,0.05588014302129825
437,,,,,,,0.05370780231746631,0.05370780231746631,0.05370780231746631,0.05589980732391438,0.05589980732391438,0.05589980732391438
438,,,,,,,0.05359307890542242,0.05359307890542242,0.05359307890542242,0.055995861116003326,0.055995861116003326,0.055995861116003326
439,,,,,,,0.053707918948004245,0.053707918948004245,0.053707918948004245,0.05587187565585184,0.05587187565585184,0.05587187565585184
440,,,,,,,0.05338523428415645,0.05338523428415645,0.05338523428415645,0.05568434207274563,0.05568434207274563,0.05568434207274563
441,,,,,,,0.052940003219511485,0.052940003219511485,0.052940003219511485,0.05559167889798954,0.05559167889798954,0.05559167889798954
442,,,,,,,0.0524513757776893,0.0524513757776893,0.0524513757776893,0.05557448799903682,0.05557448799903682,0.05557448799903682
443,,,,,,,0.05194224372093242,0.05194224372093242,0.05194224372093242,0.0554620712229607,0.0554620712229607,0.0554620712229607
444,,,,,,,0.050975454738693624,0.050975454738693624,0.050975454738693624,0.0553585833864987,0.0553585833864987,0.0553585833864987
445,,,,,,,0.0512880777955465,0.0512880777955465,0.0512880777955465,0.05531056736495389,0.05531056736495389,0.05531056736495389
446,,,,,,,0.051875834545120375,0.051875834545120375,0.051875834545120375,0.05518911914767733,0.05518911914767733,0.05518911914767733
447,,,,,,,0.05224488286086266,0.05224488286086266,0.05224488286086266,0.05507892598132778,0.05507892598132778,0.05507892598132778
448,,,,,,,0.052978348544926904,0.052978348544926904,0.052978348544926904,0.05507470842082941,0.05507470842082941,0.05507470842082941
449,,,,,,,0.052761518473519474,0.052761518473519474,0.052761518473519474,0.05506989649992056,0.05506989649992056,0.05506989649992056
450,,,,,,,0.052025676826418,0.052025676826418,0.052025676826418,0.054902439266327915,0.054902439266327915,0.054902439266327915
451,,,,,,,0.05212826490158899,0.05212826490158899,0.05212826490158899,0.05491025682166161,0.05491025682166161,0.05491025682166161
452,,,,,,,0.05140950428466399,0.05140950428466399,0.05140950428466399,0.05481389800029239,0.05481389800029239,0.05481389800029239
453,,,,,,,0.051542446407118137,0.051542446407118137,0.051542446407118137,0.054804088076030454,0.054804088076030454,0.054804088076030454
454,,,,,,,0.05150952100330589,0.05150952100330589,0.05150952100330589,0.05478411325992026,0.05478411325992026,0.05478411325992026
455,,,,,,,0.05201593563922319,0.05201593563922319,0.05201593563922319,0.05478868670234556,0.05478868670234556,0.05478868670234556
456,,,,,,,0.05171440072297739,0.05171440072297739,0.05171440072297739,0.05466781530500767,0.05466781530500767,0.05466781530500767
457,,,,,,,0.05112526750254828,0.05112526750254828,0.05112526750254828,0.054724293453636136,0.054724293453636136,0.054724293453636136
458,,,,,,,0.05158617850160835,0.05158617850160835,0.05158617850160835,0.05463014748523939,0.05463014748523939,0.05463014748523939
459,,,,,,,0.05184735976392267,0.05184735976392267,0.05184735976392267,0.054578071598912856,0.054578071598912856,0.054578071598912856
460,,,,,,,0.05088321642730199,0.05088321642730199,0.05088321642730199,0.054486189405369756,0.054486189405369756,0.054486189405369756
461,,,,,,,0.05108817849098679,0.05108817849098679,0.05108817849098679,0.05438985153436097,0.05438985153436097,0.05438985153436097
462,,,,,,,0.05069652580476519,0.05069652580476519,0.05069652580476519,0.054303258223475176,0.054303258223475176,0.054303258223475176
463,,,,,,,0.050542854968140434,0.050542854968140434,0.050542854968140434,0.05410765595200496,0.05410765595200496,0.05410765595200496
464,,,,,,,0.05068511686228842,0.05068511686228842,0.05068511686228842,0.05416022721582944,0.05416022721582944,0.05416022721582944
465,,,,,,,0.04961368920787639,0.04961368920787639,0.04961368920787639,0.05417722213501167,0.05417722213501167,0.05417722213501167
466,,,,,,,0.0502662311125353,0.0502662311125353,0.0502662311125353,0.05414596346543283,0.05414596346543283,0.05414596346543283
467,,,,,,,0.05097514397707423,0.05097514397707423,0.05097514397707423,0.05406242259713052,0.05406242259713052,0.05406242259713052
468,,,,,,,0.0515414963272943,0.0515414963272943,0.0515414963272943,0.054029217366903956,0.054029217366903956,0.054029217366903956
469,,,,,,,0.050860295115236515,0.050860295115236515,0.050860295115236515,0.05383353674509031,0.05383353674509031,0.05383353674509031
470,,,,,,,0.05140512923486334,0.05140512923486334,0.05140512923486334,0.05371740806509246,0.05371740806509246,0.05371740806509246
471,,,,,,,0.05038273333229459,0.05038273333229459,0.05038273333229459,0.05365670624304649,0.05365670624304649,0.05365670624304649
472,,,,,,,0.05042651846003987,0.05042651846003987,0.05042651846003987,0.053603299761407944,0.053603299761407944,0.053603299761407944
473,,,,,,,0.05102893945017111,0.05102893945017111,0.05102893945017111,0.05350568177720745,0.05350568177720745,0.05350568177720745
474,,,,,,,0.05158100784856047,0.05158100784856047,0.05158100784856047,0.05342150306832553,0.05342150306832553,0.05342150306832553
475,,,,,,,0.05189632937004474,0.05189632937004474,0.05189632937004474,0.05340066860788697,0.05340066860788697,0.05340066860788697
476,,,,,,,0.051521864403135983,0.051521864403135983,0.051521864403135983,0.05336075261428814,0.05336075261428814,0.05336075261428814
477,,,,,,,0.051510321332745204,0.051510321332745204,0.051510321332745204,0.05326173784376397,0.05326173784376397,0.05326173784376397
478,,,,,,,0.05153720096651953,0.05153720096651953,0.05153720096651953,0.05317303052895253,0.05317303052895253,0.05317303052895253
479,,,,,,,0.04901937195365882,0.04901937195365882,0.04901937195365882,0.053054323199959584,0.053054323199959584,0.053054323199959584
480,,,,,,,0.049386306730688216,0.049386306730688216,0.049386306730688216,0.05298329587115821,0.05298329587115821,0.05298329587115821
481,,,,,,,0.05001318762628371,0.05001318762628371,0.05001318762628371,0.052933003979778334,0.052933003979778334,0.052933003979778334
482,,,,,,,0.050443438060895865,0.050443438060895865,0.050443438060895865,0.0527550529635409,0.0527550529635409,0.0527550529635409
483,,,,,,,0.0506868181012348,0.0506868181012348,0.0506868181012348,0.05277291464785045,0.05277291464785045,0.05277291464785045
484,,,,,,,0.050757581271865235,0.050757581271865235,0.050757581271865235,0.052697572479458984,0.052697572479458984,0.052697572479458984
485,,,,,,,0.05085357628013132,0.05085357628013132,0.05085357628013132,0.052612411082178394,0.052612411082178394,0.052612411082178394
486,,,,,,,0.05094345559956807,0.05094345559956807,0.05094345559956807,0.05254563647484418,0.05254563647484418,0.05254563647484418
487,,,,,,,0.050510090311496864,0.050510090311496864,0.050510090311496864,0.05237467794807342,0.05237467794807342,0.05237467794807342
488,,,,,,,0.05035784515582523,0.05035784515582523,0.05035784515582523,0.05234082359110548,0.05234082359110548,0.05234082359110548
489,,,,,,,0.04978166174790047,0.04978166174790047,0.04978166174790047,0.05233908159354955,0.05233908159354955,0.05233908159354955
490,,,,,,,0.05005001957467253,0.05005001957467253,0.05005001957467253,0.05224665289647277,0.05224665289647277,0.05224665289647277
491,,,,,,,0.050243876947427796,0.050243876947427796,0.050243876947427796,0.05220181790870967,0.05220181790870967,0.05220181790870967
492,,,,,,,0.050259638904139516,0.050259638904139516,0.050259638904139516,0.05212801078296391,0.05212801078296391,0.05212801078296391
493,,,,,,,0.05031348838833897,0.05031348838833897,0.05031348838833897,0.05205099916180517,0.05205099916180517,0.05205099916180517
494,,,,,,,0.05018599205343617,0.05018599205343617,0.05018599205343617,0.05192338975815299,0.05192338975815299,0.05192338975815299
495,,,,,,,0.05045472640637544,0.05045472640637544,0.05045472640637544,0.05192186937172468,0.05192186937172468,0.05192186937172468
496,,,,,,,0.050498180553390476,0.050498180553390476,0.050498180553390476,0.05185636547806806,0.05185636547806806,0.05185636547806806
497,,,,,,,0.05063881180356584,0.05063881180356584,0.05063881180356584,0.05185107126814793,0.05185107126814793,0.05185107126814793
498,,,,,,,0.05055382799960712,0.05055382799960712,0.05055382799960712,0.05183796278920514,0.05183796278920514,0.05183796278920514
499,,,,,,,0.05019359957107538,0.05019359957107538,0.05019359957107538,0.051833164918872465,0.051833164918872465,0.051833164918872465
500,,,,,,,0.050348690989572065,0.050348690989572065,0.050348690989572065,0.051692072228237206,0.051692072228237206,0.051692072228237206
501,,,,,,,0.049770664078448955,0.049770664078448955,0.049770664078448955,0.051661105725678745,0.051661105725678745,0.051661105725678745
502,,,,,,,0.05017960797795847,0.05017960797795847,0.05017960797795847,0.051556427621191364,0.051556427621191364,0.051556427621191364
503,,,,,,,0.050781118195528246,0.050781118195528246,0.050781118195528246,0.05140214919614935,0.05140214919614935,0.05140214919614935
504,,,,,,,0.050570332423028705,0.050570332423028705,0.050570332423028705,0.051367384209499524,0.051367384209499524,0.051367384209499524
505,,,,,,,0.05070326003327843,0.05070326003327843,0.05070326003327843,0.05134566568081983,0.05134566568081983,0.05134566568081983
506,,,,,,,0.04993903755441579,0.04993903755441579,0.04993903755441579,0.05140549119764724,0.05140549119764724,0.05140549119764724
507,,,,,,,0.049757683381315844,0.049757683381315844,0.049757683381315844,0.05134400967558653,0.05134400967558653,0.05134400967558653
508,,,,,,,0.05010267351731409,0.05010267351731409,0.05010267351731409,0.05124521537274275,0.05124521537274275,0.05124521537274275
509,,,,,,,0.05003857112966181,0.05003857112966181,0.05003857112966181,0.05112204606733143,0.05112204606733143,0.05112204606733143
510,,,,,,,0.050397662396225465,0.050397662396225465,0.050397662396225465,0.05122489618872496,0.05122489618872496,0.05122489618872496
511,,,,,,,0.04933170244579715,0.04933170244579715,0.04933170244579715,0.05124537865943829,0.05124537865943829,0.05124537865943829
512,,,,,,,0.049682308556933445,0.049682308556933445,0.049682308556933445,0.05115401003297234,0.05115401003297234,0.05115401003297234
513,,,,,,,0.05020520685526304,0.05020520685526304,0.05020520685526304,0.05108392320309502,0.05108392320309502,0.05108392320309502
514,,,,,,,0.0492666927554883,0.0492666927554883,0.0492666927554883,0.05100483593007337,0.05100483593007337,0.05100483593007337
515,,,,,,,0.04828946712527374,0.04828946712527374,0.04828946712527374,0.050774501325257584,0.050774501325257584,0.050774501325257584
516,,,,,,,0.0485712086625227,0.0485712086625227,0.0485712086625227,0.050691075284298004,0.050691075284298004,0.050691075284298004
517,,,,,,,0.04950594812566255,0.04950594812566255,0.04950594812566255,0.050682014302195634,0.050682014302195634,0.050682014302195634
518,,,,,,,0.04971963805482989,0.04971963805482989,0.04971963805482989,0.050559625557222015,0.050559625557222015,0.050559625557222015
519,,,,,,,0.049543842192657776,0.049543842192657776,0.049543842192657776,0.05049275917712188,0.05049275917712188,0.05049275917712188
520,,,,,,,0.049240077079448094,0.049240077079448094,0.049240077079448094,0.05040502345280656,0.05040502345280656,0.05040502345280656
521,,,,,,,0.04876938142909648,0.04876938142909648,0.04876938142909648,0.05038454999727715,0.05038454999727715,0.05038454999727715
522,,,,,,,0.046414976680787846,0.046414976680787846,0.046414976680787846,0.0502914997153356,0.0502914997153356,0.0502914997153356
523,,,,,,,0.04787806261112555,0.04787806261112555,0.04787806261112555,0.05034537011405732,0.05034537011405732,0.05034537011405732
524,,,,,,,0.048366798583287456,0.048366798583287456,0.048366798583287456,0.05025625352755244,0.05025625352755244,0.05025625352755244
525,,,,,,,0.048158020207487905,0.048158020207487905,0.048158020207487905,0.05015680671294202,0.05015680671294202,0.05015680671294202
526,,,,,,,0.04797923802958571,0.04797923802958571,0.04797923802958571,0.050095261347536287,0.050095261347536287,0.050095261347536287
527,,,,,,,0.04812396645331579,0.04812396645331579,0.04812396645331579,0.05008679458837205,0.05008679458837205,0.05008679458837205
528,,,,,,,0.04865005806684516,0.04865005806684516,0.04865005806684516,0.0499654196554413,0.0499654196554413,0.0499654196554413
529,,,,,,,0.04904567583706647,0.04904567583706647,0.04904567583706647,0.04991235173916324,0.04991235173916324,0.04991235173916324
530,,,,,,,0.048813321394365713,0.048813321394365713,0.048813321394365713,0.049855428455791544,0.049855428455791544,0.049855428455791544
531,,,,,,,0.048550792002586704,0.048550792002586704,0.048550792002586704,0.0497904558286821,0.0497904558286821,0.0497904558286821
532,,,,,,,0.04852595234663349,0.04852595234663349,0.04852595234663349,0.04965181223739473,0.04965181223739473,0.04965181223739473
533,,,,,,,0.04869739688152185,0.04869739688152185,0.04869739688152185,0.049720208634116,0.049720208634116,0.049720208634116
534,,,,,,,0.04801877101838676,0.04801877101838676,0.04801877101838676,0.04966508010258432,0.04966508010258432,0.04966508010258432
535,,,,,,,0.047937691340295276,0.047937691340295276,0.047937691340295276,0.04965667520300958,0.04965667520300958,0.04965667520300958
536,,,,,,,0.04752457888656968,0.04752457888656968,0.04752457888656968,0.04959302104907372,0.04959302104907372,0.04959302104907372
537,,,,,,,0.047617253894176946,0.047617253894176946,0.047617253894176946,0.04956345611969586,0.04956345611969586,0.04956345611969586
538,,,,,,,0.04811139976547433,0.04811139976547433,0.04811139976547433,0.04952074405834064,0.04952074405834064,0.04952074405834064
539,,,,,,,0.04838454254116629,0.04838454254116629,0.04838454254116629,0.049364037839895014,0.049364037839895014,0.049364037839895014
540,,,,,,,0.04802137207755746,0.04802137207755746,0.04802137207755746,0.049330544600391615,0.049330544600391615,0.049330544600391615
541,,,,,,,0.0480000491247621,0.0480000491247621,0.0480000491247621,0.04920035867205645,0.04920035867205645,0.04920035867205645
542,,,,,,,0.04798904551821018,0.04798904551821018,0.04798904551821018,0.049088055045890415,0.049088055045890415,0.049088055045890415
543,,,,,,,0.04740461729779515,0.04740461729779515,0.04740461729779515,0.048950123530592866,0.048950123530592866,0.048950123530592866
544,,,,,,,0.04781202079674746,0.04781202079674746,0.04781202079674746,0.04894617289039508,0.04894617289039508,0.04894617289039508
545,,,,,,,0.047462970926500606,0.047462970926500606,0.047462970926500606,0.048929164474305585,0.048929164474305585,0.048929164474305585
546,,,,,,,0.04791454463726451,0.04791454463726451,0.04791454463726451,0.048923639323556235,0.048923639323556235,0.048923639323556235
547,,,,,,,0.046940200407715134,0.046940200407715134,0.046940200407715134,0.04894187735741971,0.04894187735741971,0.04894187735741971
548,,,,,,,0.04766434171681062,0.04766434171681062,0.04766434171681062,0.04888850012558725,0.04888850012558725,0.04888850012558725
549,,,,,,,0.04823538574868957,0.04823538574868957,0.04823538574868957,0.048696315642098975,0.048696315642098975,0.048696315642098975
550,,,,,,,0.04818329497164633,0.04818329497164633,0.04818329497164633,0.04873969495184679,0.04873969495184679,0.04873969495184679
