,boston | direct | sketch_size = m/4 = 126 | residual_norms (median),boston | direct | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | direct | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | cg | sketch_size = m/4 = 126 | residual_norms (median),boston | cg | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | cg | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | subsample | sketch_size = m/4 = 126 | residual_norms (median),boston | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | count | sketch_size = m/4 = 126 | residual_norms (median),boston | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile)
264,,,,,,,,,,0.0009910545134618081,0.0008107024881558631,0.0014110605554652858
265,,,,,,,,,,0.0009899111898265655,0.0007994570022635026,0.001358856529040459
266,,,,,,,,,,0.0009933175262679525,0.0008182518003895335,0.0013991825951600214
267,,,,,,,,,,0.0009846520191132396,0.0008296692931490559,0.0013749313182608016
268,,,,,,,,,,0.0009862325925226502,0.0008320447920017415,0.0013627438597781207
269,,,,,,,,,,0.000991263210000017,0.000821990482180793,0.0013595459277963673
270,,,,,,,,,,0.0009892770193233292,0.0008028361487274604,0.0013282266749649997
271,,,,,,,,,,0.0009919183519534797,0.0007888373657222826,0.0013324429747952468
272,,,,,,,,,,0.0009816930518311518,0.0007926129489907858,0.0013652972917675313
273,,,,,,,,,,0.0009791173888366244,0.0008023151028420242,0.001335800845770216
274,,,,,,,,,,0.0009760998242698048,0.0007755582934131761,0.001310096153409178
275,,,,,,,,,,0.0009593063921406332,0.0007703713616310828,0.001338409302275459
276,,,,,,,,,,0.0009494965088222614,0.0007561498285734332,0.001335577649309109
277,,,,,,,,,,0.0009414502748292107,0.000757436270965937,0.0013263977335620958
278,,,,,,,,,,0.0009443356228782814,0.000762692409283211,0.0013408756714674923
279,,,,,,,,,,0.0009375938113907927,0.000743739587786391,0.0013558637629846213
280,,,,,,,,,,0.0009169960852720031,0.0007353774731078084,0.0013564202267322906
281,,,,,,,,,,0.0009025167759631659,0.000732804982129675,0.0013252151072014446
282,,,,,,,,,,0.0009012069661512171,0.000732410603292996,0.0013112737799911608
283,,,,,,,,,,0.0009053408560425118,0.0007171858682396724,0.0013154880078221013
284,,,,,,,,,,0.0008993307044113498,0.000704688221469111,0.0013032222392750906
285,,,,,,,,,,0.0008896355348884748,0.0007249806562270574,0.0012934104528372803
286,,,,,,,,,,0.0008705968314654896,0.0007163749178115508,0.0012989800235971166
287,,,,,,,,,,0.0008780627028084833,0.0006969993780008967,0.0012902111504435767
288,,,,,,,,,,0.0008805525458703321,0.0006919746548475769,0.0013175923480101492
289,,,,,,,,,,0.0008712577050806736,0.0006955431321566811,0.001290615796629259
290,,,,,,,,,,0.0008768846898677853,0.0006822206032221521,0.0012962513724569299
291,,,,,,,,,,0.0008773406463783153,0.0006730236611086524,0.0012937030249846326
292,,,,,,,,,,0.0008484476885095686,0.0006796071286549194,0.0013206509463720394
293,,,,,,,,,,0.0008388775502240213,0.0006943894949630819,0.0013057019160591665
294,,,,,,,,,,0.0008384286093168847,0.0007043217129751768,0.0013077860467526998
295,,,,,,,,,,0.0008412675358704196,0.000707294960803443,0.001304014470931191
296,,,,,,,,,,0.0008328542102812058,0.0006838083298503356,0.00129273610019302
297,,,,,,,,,,0.0008253301483990029,0.0006720638929632211,0.0013211730871135518
298,,,,,,,,,,0.0008235156781894869,0.0006693312590356582,0.0012880603563843582
299,,,,,,,,,,0.0008241818223564006,0.0006737641335732343,0.0012906792827078514
300,,,,,,,,,,0.0008146622119106716,0.0006546204991275812,0.0012948698845948294
301,,,,,,,,,,0.0008050896765041569,0.0006466278810535681,0.0012412899329215024
302,,,,,,,,,,0.0008172924295028125,0.000654357666969537,0.0012626441291471939
303,,,,,,,,,,0.0008202796935301499,0.0006346339456183412,0.0012625471121955304
304,,,,,,,,,,0.0008179651352095252,0.0006429899878695354,0.0012641857122604595
305,,,,,,,,,,0.0008116679189747332,0.0006349520154708409,0.0012643577061790675
306,,,,,,,,,,0.0008169364803629424,0.0006245518279245157,0.0012434203207302452
307,,,,,,,,,,0.0008133277074130955,0.0006221381026162235,0.0012173020152861096
308,,,,,,,,,,0.0007998513584082082,0.0006290621039168673,0.001178877961774076
309,,,,,,,,,,0.0008080043065200232,0.0006191590295376497,0.001209686838824988
310,,,,,,,,,,0.0008116979939318717,0.0006144615442701411,0.0012058612489846345
311,,,,,,,,,,0.0007943985760928121,0.0006196086823047711,0.001217436361521725
312,,,,,,,,,,0.0007867560156951217,0.0006224457021216034,0.001222555527894932
313,,,,,,,,,,0.0007930092396142129,0.000619863040057227,0.0012150820654034577
314,,,,,,,,,,0.0008021275708412237,0.0006094353864502912,0.0011674393825738217
315,,,,,,,,,,0.0007889701587647375,0.0006035042183850576,0.0011470028687465635
316,,,,,,,,,,0.000765003306311785,0.0006074396829164423,0.0011485412946325763
317,,,,,,,,,,0.0007729730522467518,0.0006170711516589947,0.0011560065524100736
318,,,,,,,,,,0.0007777516107623513,0.000608474168269876,0.001165265325493611
319,,,,,,,,,,0.0007657438072537316,0.000619731056218589,0.0011365487995035734
320,,,,,,,,,,0.0007411611676400366,0.0006108731964186811,0.0011233949819022641
321,,,,,,,,,,0.0007369026472428907,0.0006016547957112165,0.0011121474790591799
322,,,,,,,,,,0.0007310709097802073,0.0006036553742399807,0.0010844729887418136
323,,,,,,,,,,0.0007267173477929015,0.0005969067888729651,0.0010794028846117245
324,,,,,,,,,,0.0007128147566230066,0.0005845915706717839,0.0010621810030320218
325,,,,,,,,,,0.0007128271705979486,0.0005823919227623178,0.0010794194535659908
326,,,,,,,,,,0.0007232129529308987,0.0005871193845349518,0.0010900427854863971
327,,,,,,,,,,0.0007155939096613994,0.0005817992117673296,0.0010862217166556615
328,,,,,,,,,,0.0007138922130779325,0.000574255382779543,0.0010748659790250066
329,,,,,,,,,,0.0007173890753146967,0.0005696624228646902,0.0010750374283098058
330,,,,,,,,,,0.0007106368397158615,0.0005634843679634898,0.001054537575728316
331,,,,,,,,,,0.0007006718746858191,0.0005714123440408184,0.0010493577551819303
332,,,,,,,,,,0.0007144451046730449,0.0005682682043631614,0.0010560977888465094
333,,,,,,,,,,0.0007082889398739253,0.0005569689503534081,0.0010159178254989716
334,,,,,,,,,,0.0007094514275346756,0.0005519166864522365,0.001001764957196064
335,,,,,,,,,,0.0007079971468957635,0.0005634364880834843,0.0010146762904634538
336,,,,,,,,,,0.0007154085478549589,0.0005476939702716225,0.00101394042729989
337,,,,,,,,,,0.0007156541798249777,0.0005479909745777367,0.0010395612239277538
338,,,,,,,,,,0.0007039693523810916,0.0005475329775037614,0.001024916229267161
339,,,,,,,,,,0.0007121648024894711,0.0005438467412645417,0.0010213723070316752
340,,,,,,,,,,0.0006954096057361531,0.0005362458328320852,0.0010028615359276008
341,,,,,,,,,,0.0006940040945875592,0.0005322311579926487,0.0009808449006976781
342,,,,,,,,,,0.0006999718810462071,0.0005350546088258116,0.000983632704919948
343,,,,,,,,,,0.0007115303613823903,0.0005349574000097437,0.0009698046399775123
344,,,,,,,,,,0.0006959357892120089,0.0005279554140443624,0.0009562418649690752
345,,,,,,,,,,0.0006885536728950536,0.0005190891443114113,0.0009572638451440325
346,,,,,,,,,,0.000688243864052527,0.0005304740938610931,0.000955107705069184
347,,,,,,,,,,0.0006885458819051504,0.0005188247344629935,0.0009435688693657251
348,,,,,,,,,,0.0006892641432476516,0.0005256135480221812,0.0009392437295771948
349,,,,,,,,,,0.0006822833080421473,0.0005335402331714863,0.0009381862626617833
350,,,,,,,,,,0.0006602982683881958,0.0005228343213020563,0.0009310964245559471
351,,,,,,,,,,0.0006717400946190438,0.0005317700180418243,0.000925244290675246
352,,,,,,,,,,0.0006806366329020731,0.0005241346109504594,0.0009337733987524059
353,,,,,,,,,,0.0006821675859173507,0.0005192011872555972,0.0009362352421846327
354,,,,,,,,,,0.000665021635491293,0.0005159940236248755,0.0009132256042379607
355,,,,,,,,,,0.0006652053195752468,0.0005172150889923815,0.0009104569218214311
356,,,,,,,,,,0.0006673298825899949,0.0005121972335187226,0.0008919140467153628
357,,,,,,,,,,0.000668889664470061,0.0005089528726278819,0.000890500659220209
358,,,,,,,,,,0.0006705827114990462,0.0005086921972335457,0.0008951771497736913
359,,,,,,,,,,0.00065781198709356,0.0005012412885012284,0.0009066519833101894
360,,,,,,,,,,0.0006699449336765635,0.000502261115777914,0.0008986551085295247
361,,,,,,,,,,0.0006712834906944143,0.0004998471652321731,0.0008958760148698795
362,,,,,,,,,,0.000668189878444661,0.0004907302077566385,0.0008840557598667283
363,,,,,,,,,,0.0006581387760187865,0.0004951768003966354,0.0008870514451090726
364,,,,,,,,,,0.0006525956100132544,0.0004981695816263093,0.0008899328307598564
365,,,,,,,,,,0.0006561849821434917,0.0004894099263489151,0.0008786199396954623
366,,,,,,,,,,0.0006602439291646569,0.0005011761570377841,0.0008646337367320643
367,,,,,,,,,,0.0006516652693418896,0.0005011177548312628,0.0008546731963188492
368,,,,,,,,,,0.0006501225334431942,0.0004941647809183873,0.0008510569949468202
369,,,,,,,,,,0.0006416342908221107,0.000489374093922276,0.0008536504118866287
370,,,,,,,,,,0.0006511715235018832,0.0004852439561957051,0.0008494868709136698
371,,,,,,,,,,0.0006332933899267695,0.00047093517536990004,0.0008381407082610265
372,,,,,,,,,,0.0006187469411353913,0.00047029465719316367,0.0008383324181631077
373,,,,,,,,,,0.0006207046086001,0.00047196264931857073,0.0008480852282000379
374,,,,,,,,,,0.0006208984636960056,0.0004628990928105537,0.0008466647382851407
375,,,,,,,,,,0.0006221459438262174,0.00046231019012704633,0.0008378441086275369
376,,,,,,,,,,0.000616025868981568,0.0004564559012655178,0.0008394139460852141
377,,,,,,,,,,0.0006116213040377996,0.0004482342866164707,0.0008186698421881933
378,,,,,,,,,,0.0006056144290881927,0.0004500996645549146,0.0008074547541446782
379,,,,,,,,,,0.0006002887343529229,0.00044792240321494213,0.0008066835260099712
380,,,,,,,,,,0.0006035305624207184,0.00044344957432061825,0.0008125297908381043
381,,,,,,,,,,0.0006032478346871011,0.0004367547388074446,0.0008096358054294283
382,,,,,,,,,,0.0005992194049749201,0.00043317615991754184,0.0008016445675636445
383,,,,,,,,,,0.0005867039748945716,0.0004256404379896077,0.0007984631054041222
384,,,,,,,,,,0.0005892204694348641,0.00042690437999226734,0.0007913112801904023
385,,,,,,,,,,0.0005814782820979946,0.00043113259692031437,0.0007891182178952673
386,,,,,,,,,,0.0005709540130041731,0.00043431474236238477,0.000805039704810144
387,,,,,,,,,,0.0005741568986279211,0.0004314830265347508,0.0008105335627289071
388,,,,,,,,,,0.0005538469044700427,0.0004243837920478078,0.0008196282708469336
389,,,,,,,,,,0.000549881148980964,0.0004240097133049328,0.0008217435734377803
390,,,,,,,,,,0.0005589596651537265,0.0004224818302116938,0.0008226475487431858
391,,,,,,,,,,0.0005657667842913056,0.00042871651415826435,0.0007979737500558145
392,,,,,,,,,,0.000558549465566209,0.00041458929332169314,0.0007906177679054781
393,,,,,,,,,,0.0005521006426549894,0.0004141905599319986,0.0007908447956181248
394,,,,,,,,,,0.0005512177907630816,0.0004197979383831643,0.0007837423926288874
395,,,,,,,,,,0.000548870868471593,0.0004214062492949074,0.0007679361091965941
396,,,,,,,,,,0.0005451946780998169,0.00041160055879058035,0.0007569105495011147
397,,,,,,,,,,0.0005444622225269555,0.000418914783932688,0.0007682995013897584
398,,,,,,,,,,0.0005413880551314522,0.0004228429668029934,0.0007729761057043323
399,,,,,,,,,,0.000530316389673962,0.00041530548413664785,0.0007604173483293315
400,,,,,,,,,,0.0005291842030039416,0.0004123596345638818,0.0007428319400610827
401,,,,,,,,,,0.0005255478663006996,0.0004146826127832702,0.0007310252475077372
402,,,,,,,,,,0.0005276107935197969,0.00041164927113723006,0.0007286307616880504
403,,,,,,,,,,0.0005289944564698238,0.00041004615050049153,0.0007362044038917963
404,,,,,,,,,,0.0005237122201582689,0.0004062522312171842,0.0007421039078911812
405,,,,,,,,,,0.0005153015839432175,0.00040916230928356466,0.000729136972658944
406,,,,,,,,,,0.0005017588399693875,0.0004023291367732238,0.0007364193953975746
407,,,,,,,,,,0.0004934903788249253,0.00040125745885013353,0.0007439282935953579
408,,,,,,,,,,0.0004950427547253129,0.00040858893984614035,0.0007212876153317323
409,,,,,,,,,,0.0004973052389151563,0.0004194807762399968,0.0007059759125544565
410,,,,,,,,,,0.0004822883912345433,0.00041207670291338157,0.0007308489707100463
411,,,,,,,,,,0.0004787368350062629,0.0004192607677169825,0.0007106972446852479
412,,,,,,,,,,0.00047450086235509574,0.0004114753156179754,0.0006940497697546271
413,,,,,,,,,,0.0004791333761722627,0.0004068191308015593,0.0007011917339228334
414,,,,,,,,,,0.00048438611988596764,0.0003898706698583707,0.0006957142757230586
415,,,,,,,,,,0.00047905187371540485,0.00038885960636136663,0.0007047808310463252
416,,,,,,,,,,0.0004803469643034846,0.0003863788936576283,0.000684624608943658
417,,,,,,,,,,0.0004828085400248433,0.0003845563454053776,0.0006860076713983301
418,,,,,,,,,,0.00048015816463032864,0.00038886031531611056,0.000689723261590138
419,,,,,,,,,,0.00047659994007142616,0.0003845414417693978,0.0006719233699039529
420,,,,,,,,,,0.00047718779898742777,0.00038093931068954853,0.0006667489159955463
421,,,,,,,,,,0.00048353560164221977,0.0003714446188685449,0.0006718752023908539
422,,,,,,,,,,0.0004757131369088504,0.0003693903820328314,0.0006672829187355308
423,,,,,,,,,,0.00047481819258186214,0.0003748443691217326,0.0006583135241511463
424,,,,,,,,,,0.0004693361390693279,0.0003755370678258005,0.0006546386359284858
425,,,,,,,,,,0.00045816137416850294,0.00036730038731531614,0.000661569377209291
426,,,,,,,,,,0.0004677223570058579,0.0003678345016954886,0.0006519996793169198
427,,,,,,,,,,0.0004693377527737791,0.00036546901298472765,0.0006572109002084422
428,,,,,,,,,,0.0004691397229624262,0.00037160903450491245,0.0006593212802647576
429,,,,,,,,,,0.000460196549172328,0.00036796914508073296,0.0006603678962738829
430,,,,,,,,,,0.00046055411944461485,0.00035753428808235155,0.0006512953746285881
431,,,,,,,,,,0.00046060927922595367,0.0003604509698157302,0.0006448322056562028
432,,,,,,,,,,0.0004668184692736564,0.00035233695255370813,0.0006389881021717453
433,,,,,,,,,,0.0004729892209542501,0.000354953786724506,0.0006283205652617218
434,,,,,,,,,,0.00046619268085133986,0.00035292006627659646,0.000629179010355365
435,,,,,,,,,,0.0004544222028425765,0.0003565829092989025,0.0006214685533018575
436,,,,,,,,,,0.00045012075018952355,0.00034982105808208303,0.0006294318508175779
437,,,,,,,,,,0.0004496924557555865,0.0003445670428477117,0.0006341700529996697
438,,,,,,,,,,0.00045640130358085267,0.0003394564127476139,0.0006261021394934833
439,,,,,,,,,,0.0004490931537484324,0.0003357116800435033,0.0006209238022770837
440,,,,,,,,,,0.00043258712305395137,0.00034163012338705746,0.0006223173670962056
441,,,,,,,,,,0.00043076887334931305,0.00034381968479673764,0.0006176028422575934
442,,,,,,,,,,0.0004271639946993723,0.0003426793359210774,0.0006236654150908819
443,,,,,,,,,,0.0004263794000066924,0.00034277139915184294,0.0005991231350355134
444,,,,,,,,,,0.0004286302577058583,0.00033889715583902236,0.0005894996264752099
445,,,,,,,,,,0.000416687511041612,0.00033309229801543725,0.0005808470544503633
446,,,,,,,,,,0.00042942280566685224,0.00033209252979358225,0.0005874025693453832
447,,,,,,,,,,0.0004373069021108935,0.000338333186240186,0.0005893942465743563
448,,,,,,,,,,0.00043096936737671695,0.0003328107261755028,0.0005783656840317522
449,,,,,,,,,,0.0004169102426472115,0.00033268573399476985,0.0005664526879873854
450,,,,,,,,,,0.00041487932577084167,0.0003269074767625859,0.0005754990190616077
451,,,,,,,,,,0.0004182502552425066,0.00032507866159605,0.0005771478358351721
452,,,,,,,,,,0.00042212773458066095,0.000322831509750602,0.000571745606601393
453,,,,,,,,,,0.0004195551453838888,0.00032230159499787225,0.0005788170892068582
454,,,,,,,,,,0.00040795262649307796,0.0003181756816798456,0.000582621586098881
455,,,,,,,,,,0.00039440931606530134,0.00032287521876781184,0.0005806704642919978
456,,,,,,,,,,0.000397563250049578,0.00031366076381357565,0.0005897435925945822
457,,,,,,,,,,0.00039468081965877717,0.00030891910849178544,0.0005907141973288234
458,,,,,,,,,,0.0003937405286882741,0.0003148984371936065,0.0005786641544447056
459,,,,,,,,,,0.00038873672611834957,0.00031112090741913854,0.0005735777205056636
460,,,,,,,,,,0.00039075614677758566,0.00030858304711749895,0.0005665541396994802
461,,,,,,,,,,0.00038705450016770533,0.0003079202408187195,0.0005628707484314957
462,,,,,,,,,,0.00038354922280575763,0.00030849893590638146,0.0005570287866049558
463,,,,,,,,,,0.0003843479818795852,0.000312289577784768,0.0005588055376577223
464,,,,,,,,,,0.00038092894884980287,0.0003098464843833587,0.0005720709328306856
465,,,,,,,,,,0.00037338859250422266,0.0003047790070076199,0.0005710327484323488
466,,,,,,,,,,0.00037081472528303265,0.0002992019630436627,0.0005743052712185842
467,,,,,,,,,,0.00037102898788286354,0.000296787282912776,0.0005571837138397733
468,,,,,,,,,,0.00036780263943668917,0.0002968442460135238,0.0005383178876080479
469,,,,,,,,,,0.0003657078205036451,0.0002982331055172508,0.0005539120917825942
470,,,,,,,,,,0.0003588253660713446,0.00029821401149739363,0.0005463253743094153
471,,,,,,,,,,0.0003560182193190646,0.00029827331102800185,0.0005532950792016393
472,,,,,,,,,,0.00034868243083231406,0.00029031822989084846,0.0005381958546679068
473,,,,,,,,,,0.0003489248047655105,0.00029062556188687836,0.0005188148903541976
474,,,,,,,,,,0.0003514156096612373,0.0002934308024354108,0.0005136031865301976
475,,,,,,,,,,0.0003476364328112386,0.0002882798952932886,0.0005097639751461815
476,,,,,,,,,,0.0003393767777973511,0.0002898796262211815,0.0005241133168616963
477,,,,,,,,,,0.00034013473809560923,0.0002829159851649002,0.0005337454408460264
478,,,,,,,,,,0.0003355076514005894,0.0002865350457312583,0.0005193055893454313
479,,,,,,,,,,0.00033246465599536456,0.000282393993346162,0.0005168551492231025
480,,,,,,,,,,0.00033417107728279407,0.0002809393473424369,0.0005201144430347607
481,,,,,,,,,,0.00033183563638269914,0.0002838330375640961,0.0005162748504197446
482,,,,,,,,,,0.00031849716047205475,0.0002853639014239794,0.000514698443512732
483,,,,,,,,,,0.00032576218922477284,0.00028455723697231987,0.0005108212320119905
484,,,,,,,,,,0.00033032806667300806,0.00028192726685953513,0.0005057042524009903
485,,,,,,,,,,0.00032801462178879293,0.00027996355719686427,0.0005162461633286083
486,,,,,,,,,,0.0003222065759666461,0.00027079880614299046,0.0005146114879460133
487,,,,,,,,,,0.00032411126856955557,0.00026854964918771366,0.0005101513439728607
488,,,,,,,,,,0.00032727792357524846,0.00026530965232901435,0.0005102031306785799
489,,,,,,,,,,0.00031624572476061496,0.000260583626311382,0.00050314942053822
490,,,,,,,,,,0.00031524724740702645,0.0002657207269646194,0.000503849628539485
491,,,,,,,,,,0.0003144031748423915,0.00026238976156242166,0.0005109647838059835
492,,,,,,,,,,0.0003142184581279468,0.0002663402771583758,0.0005054665200540869
493,,,,,,,,,,0.0003135446395524684,0.0002656986351281799,0.0005034874920063125
494,,,,,,,,,,0.0003133691552435204,0.00026226053813118333,0.0005048390386326246
495,,,,,,,,,,0.0003130443702787194,0.00026336895216726294,0.0005046101800747665
496,,,,,,,,,,0.0003118089128004291,0.0002676473472749478,0.0004934501451696579
497,,,,,,,,,,0.0003165485119579869,0.0002684458147865251,0.0004818712432331303
498,,,,,,,,,,0.00031279184054315204,0.000268811044335456,0.0004725203625717488
499,,,,,,,,,,0.0003094963968539511,0.0002607894160555327,0.0004830168272809801
500,,,,,,,,,,0.000309261864917463,0.00026324166747180216,0.00048159768161503276
501,,,,,,,,,,0.00031038956744369815,0.00026083605838079084,0.0004696798874581115
502,,,,,,,,,,0.00031250372116836824,0.0002552850949780704,0.0004753798869122264
503,,,,,,,,,,0.0003139581818342323,0.00025077531560806216,0.0004635109390934238
504,,,,,,,,,,0.0003086997461504927,0.0002535557275656807,0.000454102047697334
505,,,,,,,,,,0.0003081919638953848,0.0002492688025990211,0.00044864543171391143
506,,,,,,,,,,0.00031287553458639436,0.0002453424483598973,0.00044538361147218564
507,,,,,,,,,,0.00030571381693829576,0.00024271654873993449,0.00044870380071675457
508,,,,,,,,,,0.0003034250953400611,0.00023722051309342626,0.00042735063297378965
509,,,,,,,,,,0.0003022515431786941,0.0002405758109182898,0.00042910585809396296
510,,,,,,,,,,0.0002946734529905229,0.0002435892127246247,0.0004373747294376579
511,,,,,,,,,,0.00029800431909371623,0.00024149772247572288,0.0004261623635300629
512,,,,,,,,,,0.00029764391356482567,0.0002367349664849713,0.0004363689319916015
513,,,,,,,,,,0.0002916794258397761,0.0002405118283836787,0.00044237953017202105
514,,,,,,,,,,0.0002940355380710287,0.00024222906181149047,0.0004237954994145772
515,,,,,,,,,,0.00029723602022861185,0.00023871606441415786,0.00042211367832284717
516,,,,,,,,,,0.0002931349607817224,0.0002320487172687206,0.00041969309750753434
517,,,,,,,,,,0.0002889741140046805,0.00023783021100577488,0.0004199247286830858
518,,,,,,,,,,0.0002864315141468533,0.0002288571331752671,0.00041426311693170754
519,,,,,,,,,,0.0002837781099344958,0.00022605763147679153,0.00041684209786794807
520,,,,,,,,,,0.00028578432289878185,0.00022797586778855794,0.00042731109640561384
521,,,,,,,,,,0.0002837234910099471,0.00022681047972337705,0.000413717125662235
522,,,,,,,,,,0.0002813463215887109,0.00022332645491757983,0.0004137945076397922
523,,,,,,,,,,0.0002833337297969018,0.00021934365444521887,0.00041666749728660373
524,,,,,,,,,,0.00027859514635425475,0.00022136628678445113,0.00041035654592390034
525,,,,,,,,,,0.00028188890623747693,0.00022228505175399702,0.00040915790212636016
526,,,,,,,,,,0.0002812050283720534,0.0002289418537821009,0.00041099125118801617
527,,,,,,,,,,0.00027685015544205255,0.0002275945651822785,0.00041363575213456517
528,,,,,,,,,,0.00027979907136360714,0.00022692795473989205,0.00041367217727560556
529,,,,,,,,,,0.00027779838386134717,0.0002230989426659262,0.0004089418332151197
530,,,,,,,,,,0.00027238661257448767,0.00022537346572751462,0.0004128528480562681
531,,,,,,,,,,0.0002743850183248382,0.00021916467327801867,0.00042002869833083416
532,,,,,,,,,,0.0002765916685866757,0.00021941101727385355,0.0004131806133307759
533,,,,,,,,,,0.000274891580324877,0.00021880597203416041,0.00040429167157738846
534,,,,,,,,,,0.00026807470387163793,0.00021828478621408089,0.0004045162059817388
535,,,,,,,,,,0.00026432342278673814,0.0002160862507281941,0.0004092946709847576
536,,,,,,,,,,0.0002681811931385279,0.00021439702786763345,0.0004051184874939389
537,,,,,,,,,,0.00026231613087016796,0.00021076515239318164,0.0004117639710132039
538,,,,,,,,,,0.00025891499399040426,0.0002097686162038581,0.0004107195874326852
539,,,,,,,,,,0.0002640650148451815,0.00020894464985966936,0.0004081862983681667
540,,,,,,,,,,0.00026366411855080637,0.00021785509269469494,0.00040907022769721713
541,,,,,,,,,,0.00026338628106208474,0.00021537726177675353,0.0004067451528032609
542,,,,,,,,,,0.00026320423776485675,0.00021685378387980902,0.00040461253397073964
543,,,,,,,,,,0.0002646151539305409,0.00021993657765354547,0.00039441258393030425
544,,,,,,,,,,0.00026472915099575535,0.0002189406370397024,0.00037897794079165586
545,,,,,,,,,,0.00026356234720380386,0.00021482311822982174,0.00037104456888662103
546,,,,,,,,,,0.00025756523814866265,0.00021185701394610382,0.0003683434911372884
547,,,,,,,,,,0.00025893133043426795,0.00021293616731642175,0.0003619736773740471
548,,,,,,,,,,0.00024658086291607333,0.00021285973285212355,0.00035243349514617453
549,,,,,,,,,,0.00024482412070173863,0.0002128593820794846,0.0003528166616456142
550,,,,,,,,,,0.00024878340980778946,0.00020460724438768748,0.00035242604579989467
551,,,,,,,,,,0.0002531748682589464,0.00020384232914157015,0.00034963385778132613
552,,,,,,,,,,0.00025011884374208636,0.00020186624584596266,0.00034978547629522757
553,,,,,,,,,,0.00024656881582445597,0.00020109564238318548,0.000347060998814625
554,,,,,,,,,,0.000248137198700252,0.00019938718089044686,0.00034016434875482374
555,,,,,,,,,,0.00024599816641518826,0.00019911117298262825,0.00034285494656597775
556,,,,,,,,,,0.00024173848238069363,0.00019854119773675774,0.0003491842560209385
557,,,,,,,,,,0.00024250255397367324,0.00019919405442460022,0.00035220989422224993
558,,,,,,,,,,0.00023517513877914303,0.00019762943755792007,0.0003566164077076288
559,,,,,,,,,,0.00023475775667426962,0.00019277810803249541,0.00035931545052650784
560,,,,,,,,,,0.0002339126316179529,0.00019237047298822658,0.0003475960598934926
561,,,,,,,,,,0.00023581582179590886,0.00018892708922556447,0.00034590475853724697
562,,,,,,,,,,0.00023131587462118928,0.00018511813055259652,0.00034569232057125724
563,,,,,,,,,,0.00023392731615152161,0.00018620151565443196,0.00034444254190799654
564,,,,,,,,,,0.00023209463575687975,0.00018174475120017952,0.0003469777629288368
565,,,,,,,,,,0.00023980251139560772,0.0001797743815196659,0.00033677139330843273
566,,,,,,,,,,0.00024295264925691622,0.0001775811910830846,0.000335111996193937
567,,,,,,,,,,0.00024166839312558667,0.00017737877309206414,0.00032832399230104005
568,,,,,,,,,,0.00023758111178035619,0.00017729502018852376,0.0003270508348202285
569,,,,,,,,,,0.00023465412898840253,0.000175718375074239,0.0003340119992184855
570,,,,,,,,,,0.0002292053774411452,0.00017078470775428925,0.0003299128203725876
571,,,,,,,,,,0.00022874644930577054,0.00017130495241946252,0.0003239013300955938
572,,,,,,,,,,0.00023102392671650563,0.00017435336169853492,0.0003305842311154805
573,,,,,,,,,,0.000228639934575602,0.00017026556507021857,0.0003209128674729288
574,,,,,,,,,,0.00021863049069413256,0.00017048737178919205,0.00032148969936992205
575,,,,,,,,,,0.00022297445703972683,0.00017279928858590703,0.00032029216176455234
576,,,,,,,,,,0.00022423379108547112,0.0001699710870306495,0.00032555175213613965
577,,,,,,,,,,0.0002267431167855466,0.00016862424035358445,0.00032745253269287765
578,,,,,,,,,,0.00022167714974440447,0.0001635182594668154,0.0003230761186917811
579,,,,,,,,,,0.00021417508106276304,0.00016421112782294346,0.00032108600265458846
580,,,,,,,,,,0.0002112017560511233,0.0001663348469357428,0.00031488328183833063
581,,,,,,,,,,0.0002114975647717277,0.00016549641855977321,0.00031959953851083087
582,,,,,,,,,,0.0002064888200632434,0.00016461911008879758,0.00032162297420363544
583,,,,,,,,,,0.00020925078981856094,0.00016631947630849084,0.0003200615152468132
584,,,,,,,,,,0.00020690959174302754,0.00016379903707364673,0.000321367168885201
585,,,,,,,,,,0.00020743677083681113,0.00016551874382463434,0.0003149338658308585
586,,,,,,,,,,0.00020937644798376626,0.00016767596426464252,0.00031193091702851387
587,,,,,,,,,,0.0002014607516587859,0.00016950492548709032,0.0003113834081120428
588,,,,,,,,,,0.00020029043532129103,0.00016847780582756607,0.0003011156849471444
589,,,,,,,,,,0.00019865850551272027,0.00016662310428175545,0.0002978744025284216
590,,,,,,,,,,0.0001966661737124082,0.00016559744910932828,0.0003005464720530349
591,,,,,,,,,,0.0001936200616770178,0.00016507995931130473,0.0002951663562476342
592,,,,,,,,,,0.00019389866064935013,0.00016397601051903524,0.00029611398668730253
593,,,,,,,,,,0.00019420535072380083,0.00016534205472281977,0.00029840368509114135
594,,,,,,,,,,0.000195016535928515,0.00016154867029560338,0.0002963566199334211
595,,,,,,,,,,0.00019352032459562228,0.00016230227935997116,0.00030007272342481476
596,,,,,,,,,,0.0001965139530497296,0.0001568176683884312,0.00030881539155651436
597,,,,,,,,,,0.00019566309971096057,0.00015664925630944017,0.00030580672871312217
