,california_housing | direct | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | direct | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | direct | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | cg | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | cg | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | cg | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile)
25,,,,0.001956089905969351,0.001956089905969351,0.001956089905969351,0.0245876445001786,0.0245876445001786,0.0245876445001786,0.027286114833456433,0.027286114833456433,0.027286114833456433
26,,,,0.001776697783143395,0.001776697783143395,0.001776697783143395,0.02369289328046227,0.02369289328046227,0.02369289328046227,0.02411588846207327,0.02411588846207327,0.02411588846207327
27,,,,0.0017391169108880856,0.0017391169108880856,0.0017391169108880856,0.018844983647071975,0.018844983647071975,0.018844983647071975,0.021418036828423394,0.021418036828423394,0.021418036828423394
28,,,,0.0016015611347904378,0.0016015611347904378,0.0016015611347904378,0.014884530389630349,0.014884530389630349,0.014884530389630349,0.019079616848085974,0.019079616848085974,0.019079616848085974
29,,,,0.0014103331192830285,0.0014103331192830285,0.0014103331192830285,0.013611298563578173,0.013611298563578173,0.013611298563578173,0.017062705805806266,0.017062705805806266,0.017062705805806266
30,,,,0.0012320030164169136,0.0012320030164169136,0.0012320030164169136,0.01011154962666761,0.01011154962666761,0.01011154962666761,0.015302919986182672,0.015302919986182672,0.015302919986182672
31,,,,0.0011404561404187493,0.0011404561404187493,0.0011404561404187493,0.00949679927794677,0.00949679927794677,0.00949679927794677,0.013705771661325675,0.013705771661325675,0.013705771661325675
32,,,,0.0009726257093797011,0.0009726257093797011,0.0009726257093797011,0.00816809783603512,0.00816809783603512,0.00816809783603512,0.012368162422500191,0.012368162422500191,0.012368162422500191
33,,,,0.0008707694717612047,0.0008707694717612047,0.0008707694717612047,0.006328232311134845,0.006328232311134845,0.006328232311134845,0.01115841155437019,0.01115841155437019,0.01115841155437019
34,,,,0.0008347361230050801,0.0008347361230050801,0.0008347361230050801,0.006076290855526794,0.006076290855526794,0.006076290855526794,0.010136608018365245,0.010136608018365245,0.010136608018365245
35,,,,0.0007366404007636037,0.0007366404007636037,0.0007366404007636037,0.005777870846188408,0.005777870846188408,0.005777870846188408,0.009253044972175582,0.009253044972175582,0.009253044972175582
36,,,,0.0006470449573943374,0.0006470449573943374,0.0006470449573943374,0.0052634616221880915,0.0052634616221880915,0.0052634616221880915,0.008490023435355284,0.008490023435355284,0.008490023435355284
37,,,,0.0005978189532841554,0.0005978189532841554,0.0005978189532841554,0.004323515791243247,0.004323515791243247,0.004323515791243247,0.007794459615140013,0.007794459615140013,0.007794459615140013
38,,,,0.0005588252168230513,0.0005588252168230513,0.0005588252168230513,0.00413892140684642,0.00413892140684642,0.00413892140684642,0.007171007160952373,0.007171007160952373,0.007171007160952373
39,,,,0.0005251490606771577,0.0005251490606771577,0.0005251490606771577,0.003509349714244189,0.003509349714244189,0.003509349714244189,0.006627968945513614,0.006627968945513614,0.006627968945513614
40,,,,0.0004968729001833311,0.0004968729001833311,0.0004968729001833311,0.00329385163602862,0.00329385163602862,0.00329385163602862,0.006173079079560227,0.006173079079560227,0.006173079079560227
41,,,,0.0004978356637494114,0.0004978356637494114,0.0004978356637494114,0.0032329111243347233,0.0032329111243347233,0.0032329111243347233,0.0057333660785880945,0.0057333660785880945,0.0057333660785880945
42,,,,0.00048705790486062555,0.00048705790486062555,0.00048705790486062555,0.0029424498366486824,0.0029424498366486824,0.0029424498366486824,0.005370156549035395,0.005370156549035395,0.005370156549035395
43,,,,0.0004563590352999921,0.0004563590352999921,0.0004563590352999921,0.002761975438464722,0.002761975438464722,0.002761975438464722,0.005056923320525203,0.005056923320525203,0.005056923320525203
44,,,,0.00043314334147519066,0.00043314334147519066,0.00043314334147519066,0.0022769139945789745,0.0022769139945789745,0.0022769139945789745,0.00478844567418668,0.00478844567418668,0.00478844567418668
45,,,,0.0004031005598208599,0.0004031005598208599,0.0004031005598208599,0.0021503756871691965,0.0021503756871691965,0.0021503756871691965,0.004543405777853555,0.004543405777853555,0.004543405777853555
46,,,,0.0003840304516945137,0.0003840304516945137,0.0003840304516945137,0.0021296306905099526,0.0021296306905099526,0.0021296306905099526,0.004311074704705904,0.004311074704705904,0.004311074704705904
47,,,,0.0003542006364831599,0.0003542006364831599,0.0003542006364831599,0.0020570552970924244,0.0020570552970924244,0.0020570552970924244,0.004100865104866137,0.004100865104866137,0.004100865104866137
48,,,,0.00032466842711561134,0.00032466842711561134,0.00032466842711561134,0.00197099477718764,0.00197099477718764,0.00197099477718764,0.003916580335980806,0.003916580335980806,0.003916580335980806
49,,,,0.00030544024703655633,0.00030544024703655633,0.00030544024703655633,0.0019671759079841165,0.0019671759079841165,0.0019671759079841165,0.0037563627696651685,0.0037563627696651685,0.0037563627696651685
50,,,,0.0002918162860636888,0.0002918162860636888,0.0002918162860636888,0.0018069488566388593,0.0018069488566388593,0.0018069488566388593,0.0036228042786483963,0.0036228042786483963,0.0036228042786483963
51,,,,0.00029217990585072207,0.00029217990585072207,0.00029217990585072207,0.0016963214965326793,0.0016963214965326793,0.0016963214965326793,0.003505541416886211,0.003505541416886211,0.003505541416886211
52,,,,0.0002923407947609565,0.0002923407947609565,0.0002923407947609565,0.00169583146847602,0.00169583146847602,0.00169583146847602,0.0033861945523034572,0.0033861945523034572,0.0033861945523034572
53,,,,0.00026962212044291764,0.00026962212044291764,0.00026962212044291764,0.0016791316702528963,0.0016791316702528963,0.0016791316702528963,0.0032550565478321703,0.0032550565478321703,0.0032550565478321703
54,,,,0.00024672996243543013,0.00024672996243543013,0.00024672996243543013,0.0016054710406261101,0.0016054710406261101,0.0016054710406261101,0.0031572713429493045,0.0031572713429493045,0.0031572713429493045
55,,,,0.00023359543437307057,0.00023359543437307057,0.00023359543437307057,0.0015447816327658194,0.0015447816327658194,0.0015447816327658194,0.003068439040648534,0.003068439040648534,0.003068439040648534
56,,,,0.0002110013935095122,0.0002110013935095122,0.0002110013935095122,0.001529049877281063,0.001529049877281063,0.001529049877281063,0.0029817656920369034,0.0029817656920369034,0.0029817656920369034
57,,,,0.00019458321170959104,0.00019458321170959104,0.00019458321170959104,0.0014850216343556565,0.0014850216343556565,0.0014850216343556565,0.002895933616841562,0.002895933616841562,0.002895933616841562
58,,,,0.0002072151841891296,0.0002072151841891296,0.0002072151841891296,0.001454873913243868,0.001454873913243868,0.001454873913243868,0.002817883336146751,0.002817883336146751,0.002817883336146751
59,,,,0.0001890500469801322,0.0001890500469801322,0.0001890500469801322,0.0014660079282492414,0.0014660079282492414,0.0014660079282492414,0.0027530805750610398,0.0027530805750610398,0.0027530805750610398
60,,,,0.0001550368945494524,0.0001550368945494524,0.0001550368945494524,0.001432670579757842,0.001432670579757842,0.001432670579757842,0.0026845219798400932,0.0026845219798400932,0.0026845219798400932
61,,,,0.00014548682067138971,0.00014548682067138971,0.00014548682067138971,0.0014700284795215563,0.0014700284795215563,0.0014700284795215563,0.00262295119095485,0.00262295119095485,0.00262295119095485
62,,,,0.00014048853653243518,0.00014048853653243518,0.00014048853653243518,0.00119534491521731,0.00119534491521731,0.00119534491521731,0.002565488685626788,0.002565488685626788,0.002565488685626788
63,,,,0.00014747538368410607,0.00014747538368410607,0.00014747538368410607,0.0012508450900613887,0.0012508450900613887,0.0012508450900613887,0.002511146623228833,0.002511146623228833,0.002511146623228833
64,,,,0.00014977616387231525,0.00014977616387231525,0.00014977616387231525,0.0011349298423667775,0.0011349298423667775,0.0011349298423667775,0.00244887990212295,0.00244887990212295,0.00244887990212295
65,,,,0.00013213293014548134,0.00013213293014548134,0.00013213293014548134,0.0010844124361466354,0.0010844124361466354,0.0010844124361466354,0.0024102535776476678,0.0024102535776476678,0.0024102535776476678
66,,,,0.0001304152792678311,0.0001304152792678311,0.0001304152792678311,0.0008900611731047249,0.0008900611731047249,0.0008900611731047249,0.002365338573085867,0.002365338573085867,0.002365338573085867
67,,,,0.000140491463748325,0.000140491463748325,0.000140491463748325,0.000602198742917472,0.000602198742917472,0.000602198742917472,0.002312660299899519,0.002312660299899519,0.002312660299899519
68,,,,0.00015107012620048846,0.00015107012620048846,0.00015107012620048846,0.0006023887587766097,0.0006023887587766097,0.0006023887587766097,0.0022774330328186538,0.0022774330328186538,0.0022774330328186538
69,,,,0.00014240002108220615,0.00014240002108220615,0.00014240002108220615,0.0006417295937911586,0.0006417295937911586,0.0006417295937911586,0.002228036218107976,0.002228036218107976,0.002228036218107976
70,,,,0.00013647272066435095,0.00013647272066435095,0.00013647272066435095,0.0006443098400810734,0.0006443098400810734,0.0006443098400810734,0.0022031434655923267,0.0022031434655923267,0.0022031434655923267
71,,,,0.0001331351883371921,0.0001331351883371921,0.0001331351883371921,0.0005113675847778751,0.0005113675847778751,0.0005113675847778751,0.002165090969942291,0.002165090969942291,0.002165090969942291
72,,,,0.00013484227967987738,0.00013484227967987738,0.00013484227967987738,0.0004723906839847154,0.0004723906839847154,0.0004723906839847154,0.00213530029935498,0.00213530029935498,0.00213530029935498
73,,,,0.0001402719791526141,0.0001402719791526141,0.0001402719791526141,0.0004927634829851469,0.0004927634829851469,0.0004927634829851469,0.0020925963626260563,0.0020925963626260563,0.0020925963626260563
74,,,,0.00014389338584000055,0.00014389338584000055,0.00014389338584000055,0.00041881813546857397,0.00041881813546857397,0.00041881813546857397,0.0020582953033879007,0.0020582953033879007,0.0020582953033879007
75,,,,0.00014870029843454843,0.00014870029843454843,0.00014870029843454843,0.0004144081965073939,0.0004144081965073939,0.0004144081965073939,0.002035145534897249,0.002035145534897249,0.002035145534897249
76,,,,0.0001537581619722977,0.0001537581619722977,0.0001537581619722977,0.00039005066626644763,0.00039005066626644763,0.00039005066626644763,0.0020043296847540213,0.0020043296847540213,0.0020043296847540213
77,,,,0.0001346538827658223,0.0001346538827658223,0.0001346538827658223,0.0003783858920390488,0.0003783858920390488,0.0003783858920390488,0.0019760936080388102,0.0019760936080388102,0.0019760936080388102
78,,,,0.00012278585748879702,0.00012278585748879702,0.00012278585748879702,0.0003756545157560699,0.0003756545157560699,0.0003756545157560699,0.001955265267056379,0.001955265267056379,0.001955265267056379
79,,,,0.00011376697446235978,0.00011376697446235978,0.00011376697446235978,0.0003254199695566512,0.0003254199695566512,0.0003254199695566512,0.0019331185228556758,0.0019331185228556758,0.0019331185228556758
80,,,,0.00011561028025958076,0.00011561028025958076,0.00011561028025958076,0.00031309472946619636,0.00031309472946619636,0.00031309472946619636,0.0019146126781868589,0.0019146126781868589,0.0019146126781868589
81,,,,0.0001140503584171461,0.0001140503584171461,0.0001140503584171461,0.00028754969382644444,0.00028754969382644444,0.00028754969382644444,0.0018976400855246337,0.0018976400855246337,0.0018976400855246337
82,,,,0.00010254582025245754,0.00010254582025245754,0.00010254582025245754,0.0002784333199724588,0.0002784333199724588,0.0002784333199724588,0.0018681893926131036,0.0018681893926131036,0.0018681893926131036
83,,,,9.531178433148788e-05,9.531178433148788e-05,9.531178433148788e-05,0.0002820014879321122,0.0002820014879321122,0.0002820014879321122,0.0018588044954259398,0.0018588044954259398,0.0018588044954259398
84,,,,,,,0.00024789637571038983,0.00024789637571038983,0.00024789637571038983,0.0018298567616276298,0.0018298567616276298,0.0018298567616276298
85,,,,,,,0.0002812058668211278,0.0002812058668211278,0.0002812058668211278,0.0018024468076512624,0.0018024468076512624,0.0018024468076512624
86,,,,,,,0.00028961212773303055,0.00028961212773303055,0.00028961212773303055,0.0017821855022521372,0.0017821855022521372,0.0017821855022521372
87,,,,,,,0.00023901706104233086,0.00023901706104233086,0.00023901706104233086,0.0017699699538268078,0.0017699699538268078,0.0017699699538268078
88,,,,,,,0.0001793597049555405,0.0001793597049555405,0.0001793597049555405,0.001749300329526021,0.001749300329526021,0.001749300329526021
89,,,,,,,0.00019739065736896572,0.00019739065736896572,0.00019739065736896572,0.0017392610873656266,0.0017392610873656266,0.0017392610873656266
90,,,,,,,0.00020205111424485226,0.00020205111424485226,0.00020205111424485226,0.001712409638679511,0.001712409638679511,0.001712409638679511
91,,,,,,,0.00020657435043596711,0.00020657435043596711,0.00020657435043596711,0.001690359600860084,0.001690359600860084,0.001690359600860084
92,,,,,,,0.00021430436049264402,0.00021430436049264402,0.00021430436049264402,0.0016764970586087367,0.0016764970586087367,0.0016764970586087367
93,,,,,,,0.00020057556526467666,0.00020057556526467666,0.00020057556526467666,0.0016646048853898195,0.0016646048853898195,0.0016646048853898195
94,,,,,,,0.0001969725347163889,0.0001969725347163889,0.0001969725347163889,0.001657882495797477,0.001657882495797477,0.001657882495797477
95,,,,,,,0.0001506069336736241,0.0001506069336736241,0.0001506069336736241,0.0016410259299729506,0.0016410259299729506,0.0016410259299729506
96,,,,,,,0.00014472866577813152,0.00014472866577813152,0.00014472866577813152,0.0016272695359562978,0.0016272695359562978,0.0016272695359562978
97,,,,,,,0.0001476394058908511,0.0001476394058908511,0.0001476394058908511,0.0016082242298371846,0.0016082242298371846,0.0016082242298371846
98,,,,,,,0.00014670199012767893,0.00014670199012767893,0.00014670199012767893,0.001595905179068226,0.001595905179068226,0.001595905179068226
99,,,,,,,0.0001606823871590096,0.0001606823871590096,0.0001606823871590096,0.0015827178009543339,0.0015827178009543339,0.0015827178009543339
100,,,,,,,0.00010163576686817153,0.00010163576686817153,0.00010163576686817153,0.0015783544939077952,0.0015783544939077952,0.0015783544939077952
101,,,,,,,0.00010594608548885791,0.00010594608548885791,0.00010594608548885791,0.0015609245315211507,0.0015609245315211507,0.0015609245315211507
102,,,,,,,0.00010317217339846217,0.00010317217339846217,0.00010317217339846217,0.0015437492202521588,0.0015437492202521588,0.0015437492202521588
103,,,,,,,0.00011474687338083681,0.00011474687338083681,0.00011474687338083681,0.0015313836916459142,0.0015313836916459142,0.0015313836916459142
104,,,,,,,0.00010086978285054878,0.00010086978285054878,0.00010086978285054878,0.001522518841003066,0.001522518841003066,0.001522518841003066
105,,,,,,,9.514395168346613e-05,9.514395168346613e-05,9.514395168346613e-05,0.0015123921789879345,0.0015123921789879345,0.0015123921789879345
106,,,,,,,,,,0.0015021064125322584,0.0015021064125322584,0.0015021064125322584
107,,,,,,,,,,0.00148304843771707,0.00148304843771707,0.00148304843771707
108,,,,,,,,,,0.001466492151048976,0.001466492151048976,0.001466492151048976
109,,,,,,,,,,0.0014558073598236135,0.0014558073598236135,0.0014558073598236135
110,,,,,,,,,,0.001445222705117472,0.001445222705117472,0.001445222705117472
111,,,,,,,,,,0.001429350157213681,0.001429350157213681,0.001429350157213681
112,,,,,,,,,,0.0014154734221464443,0.0014154734221464443,0.0014154734221464443
113,,,,,,,,,,0.00141139179573827,0.00141139179573827,0.00141139179573827
114,,,,,,,,,,0.0014039564534818246,0.0014039564534818246,0.0014039564534818246
115,,,,,,,,,,0.001399297655293074,0.001399297655293074,0.001399297655293074
116,,,,,,,,,,0.0013852409693988117,0.0013852409693988117,0.0013852409693988117
117,,,,,,,,,,0.001377313842665615,0.001377313842665615,0.001377313842665615
118,,,,,,,,,,0.0013661375582573185,0.0013661375582573185,0.0013661375582573185
119,,,,,,,,,,0.0013535347261213345,0.0013535347261213345,0.0013535347261213345
120,,,,,,,,,,0.0013505723227026263,0.0013505723227026263,0.0013505723227026263
121,,,,,,,,,,0.0013445517819357215,0.0013445517819357215,0.0013445517819357215
122,,,,,,,,,,0.0013313920406055472,0.0013313920406055472,0.0013313920406055472
123,,,,,,,,,,0.0013242036877150528,0.0013242036877150528,0.0013242036877150528
124,,,,,,,,,,0.001311464687224745,0.001311464687224745,0.001311464687224745
125,,,,,,,,,,0.001299424255069841,0.001299424255069841,0.001299424255069841
126,,,,,,,,,,0.0012919447553448845,0.0012919447553448845,0.0012919447553448845
127,,,,,,,,,,0.001287057597992904,0.001287057597992904,0.001287057597992904
128,,,,,,,,,,0.0012741378177547995,0.0012741378177547995,0.0012741378177547995
129,,,,,,,,,,0.0012713427015628425,0.0012713427015628425,0.0012713427015628425
130,,,,,,,,,,0.0012619354429072552,0.0012619354429072552,0.0012619354429072552
131,,,,,,,,,,0.0012536033548314362,0.0012536033548314362,0.0012536033548314362
132,,,,,,,,,,0.0012501629316543604,0.0012501629316543604,0.0012501629316543604
133,,,,,,,,,,0.0012424904727848741,0.0012424904727848741,0.0012424904727848741
134,,,,,,,,,,0.0012315201172867947,0.0012315201172867947,0.0012315201172867947
135,,,,,,,,,,0.0012266110071311549,0.0012266110071311549,0.0012266110071311549
136,,,,,,,,,,0.0012141958173207794,0.0012141958173207794,0.0012141958173207794
137,,,,,,,,,,0.0012124702712482038,0.0012124702712482038,0.0012124702712482038
138,,,,,,,,,,0.0012076706207279377,0.0012076706207279377,0.0012076706207279377
139,,,,,,,,,,0.0011926765767429164,0.0011926765767429164,0.0011926765767429164
140,,,,,,,,,,0.001187123567753831,0.001187123567753831,0.001187123567753831
141,,,,,,,,,,0.0011762136155681494,0.0011762136155681494,0.0011762136155681494
142,,,,,,,,,,0.0011717794230160414,0.0011717794230160414,0.0011717794230160414
143,,,,,,,,,,0.001166273309859848,0.001166273309859848,0.001166273309859848
144,,,,,,,,,,0.0011548459155898158,0.0011548459155898158,0.0011548459155898158
145,,,,,,,,,,0.0011482178186733346,0.0011482178186733346,0.0011482178186733346
146,,,,,,,,,,0.001142018524503138,0.001142018524503138,0.001142018524503138
147,,,,,,,,,,0.0011352204250243104,0.0011352204250243104,0.0011352204250243104
148,,,,,,,,,,0.0011263992053354571,0.0011263992053354571,0.0011263992053354571
149,,,,,,,,,,0.0011170301125601443,0.0011170301125601443,0.0011170301125601443
150,,,,,,,,,,0.0011127148778340727,0.0011127148778340727,0.0011127148778340727
151,,,,,,,,,,0.0011061314323883788,0.0011061314323883788,0.0011061314323883788
152,,,,,,,,,,0.001102480261130837,0.001102480261130837,0.001102480261130837
153,,,,,,,,,,0.0010958628583945032,0.0010958628583945032,0.0010958628583945032
154,,,,,,,,,,0.0010939007351750867,0.0010939007351750867,0.0010939007351750867
155,,,,,,,,,,0.0010859316465721186,0.0010859316465721186,0.0010859316465721186
156,,,,,,,,,,0.0010793097412367678,0.0010793097412367678,0.0010793097412367678
157,,,,,,,,,,0.0010705421803995701,0.0010705421803995701,0.0010705421803995701
158,,,,,,,,,,0.0010702513924592293,0.0010702513924592293,0.0010702513924592293
159,,,,,,,,,,0.0010621460904414921,0.0010621460904414921,0.0010621460904414921
160,,,,,,,,,,0.001057122834687495,0.001057122834687495,0.001057122834687495
161,,,,,,,,,,0.001048026344809742,0.001048026344809742,0.001048026344809742
162,,,,,,,,,,0.001046368660924181,0.001046368660924181,0.001046368660924181
163,,,,,,,,,,0.001037450454463949,0.001037450454463949,0.001037450454463949
164,,,,,,,,,,0.001030808200537417,0.001030808200537417,0.001030808200537417
165,,,,,,,,,,0.001033704427423678,0.001033704427423678,0.001033704427423678
166,,,,,,,,,,0.0010204809561676544,0.0010204809561676544,0.0010204809561676544
167,,,,,,,,,,0.0010116306384251185,0.0010116306384251185,0.0010116306384251185
168,,,,,,,,,,0.001010041320439392,0.001010041320439392,0.001010041320439392
169,,,,,,,,,,0.0010071045840515805,0.0010071045840515805,0.0010071045840515805
170,,,,,,,,,,0.0009978095037278555,0.0009978095037278555,0.0009978095037278555
171,,,,,,,,,,0.0009941217135050642,0.0009941217135050642,0.0009941217135050642
172,,,,,,,,,,0.0009910557202736908,0.0009910557202736908,0.0009910557202736908
173,,,,,,,,,,0.0009868517129071937,0.0009868517129071937,0.0009868517129071937
174,,,,,,,,,,0.0009857737937757304,0.0009857737937757304,0.0009857737937757304
175,,,,,,,,,,0.0009782743889574525,0.0009782743889574525,0.0009782743889574525
176,,,,,,,,,,0.0009709035108409606,0.0009709035108409606,0.0009709035108409606
177,,,,,,,,,,0.0009671495824153493,0.0009671495824153493,0.0009671495824153493
178,,,,,,,,,,0.0009642447787282812,0.0009642447787282812,0.0009642447787282812
179,,,,,,,,,,0.0009606058315746238,0.0009606058315746238,0.0009606058315746238
180,,,,,,,,,,0.0009582217996388184,0.0009582217996388184,0.0009582217996388184
181,,,,,,,,,,0.0009509838886065247,0.0009509838886065247,0.0009509838886065247
182,,,,,,,,,,0.0009456382648658193,0.0009456382648658193,0.0009456382648658193
183,,,,,,,,,,0.0009438485935595355,0.0009438485935595355,0.0009438485935595355
184,,,,,,,,,,0.0009377614246698098,0.0009377614246698098,0.0009377614246698098
185,,,,,,,,,,0.0009363491867072639,0.0009363491867072639,0.0009363491867072639
186,,,,,,,,,,0.0009322103020526864,0.0009322103020526864,0.0009322103020526864
187,,,,,,,,,,0.0009280239390589611,0.0009280239390589611,0.0009280239390589611
188,,,,,,,,,,0.0009188368931480362,0.0009188368931480362,0.0009188368931480362
189,,,,,,,,,,0.0009157547614025373,0.0009157547614025373,0.0009157547614025373
190,,,,,,,,,,0.000912504580206129,0.000912504580206129,0.000912504580206129
191,,,,,,,,,,0.0009073457629094342,0.0009073457629094342,0.0009073457629094342
192,,,,,,,,,,0.0009054143262802386,0.0009054143262802386,0.0009054143262802386
193,,,,,,,,,,0.000904650794993607,0.000904650794993607,0.000904650794993607
194,,,,,,,,,,0.0009063687513603455,0.0009063687513603455,0.0009063687513603455
195,,,,,,,,,,0.0008993208231048954,0.0008993208231048954,0.0008993208231048954
196,,,,,,,,,,0.0008961343241593996,0.0008961343241593996,0.0008961343241593996
197,,,,,,,,,,0.0008946884837794921,0.0008946884837794921,0.0008946884837794921
198,,,,,,,,,,0.0008885914506147008,0.0008885914506147008,0.0008885914506147008
199,,,,,,,,,,0.0008848967707798255,0.0008848967707798255,0.0008848967707798255
200,,,,,,,,,,0.0008791702261848946,0.0008791702261848946,0.0008791702261848946
201,,,,,,,,,,0.0008778749064753514,0.0008778749064753514,0.0008778749064753514
202,,,,,,,,,,0.0008734057760277022,0.0008734057760277022,0.0008734057760277022
203,,,,,,,,,,0.0008674976603671017,0.0008674976603671017,0.0008674976603671017
204,,,,,,,,,,0.0008709435776223029,0.0008709435776223029,0.0008709435776223029
205,,,,,,,,,,0.0008708560019681444,0.0008708560019681444,0.0008708560019681444
206,,,,,,,,,,0.0008660457582512132,0.0008660457582512132,0.0008660457582512132
207,,,,,,,,,,0.0008603293645792333,0.0008603293645792333,0.0008603293645792333
