,no_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),no_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),no_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),no_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),no_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),cst_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),cst_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),cst_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),inc_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),inc_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),inc_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile)
127,0.01686458233649655,0.01686458233649655,0.01686458233649655,0.00010288145518845447,0.00010288145518845447,0.00010288145518845447,0.012797017593100469,0.012797017593100469,0.012797017593100469,0.0005366084979586695,0.0005366084979586695,0.0005366084979586695,0.01781045743184608,0.01781045743184608,0.01781045743184608,0.00012282917488948793,0.00012282917488948793,0.00012282917488948793
128,0.016148952189518825,0.016148952189518825,0.016148952189518825,0.00010150825111815507,0.00010150825111815507,0.00010150825111815507,0.015230633942327085,0.015230633942327085,0.015230633942327085,0.0005311254629334823,0.0005311254629334823,0.0005311254629334823,0.016646498312649274,0.016646498312649274,0.016646498312649274,0.00012079457773197777,0.00012079457773197777,0.00012079457773197777
129,0.017351989000619194,0.017351989000619194,0.017351989000619194,0.00010104385381339247,0.00010104385381339247,0.00010104385381339247,0.014713918664294947,0.014713918664294947,0.014713918664294947,0.0005237380656160033,0.0005237380656160033,0.0005237380656160033,0.015473194980022954,0.015473194980022954,0.015473194980022954,0.00012193629734264431,0.00012193629734264431,0.00012193629734264431
130,0.018080273150120566,0.018080273150120566,0.018080273150120566,0.00010061879793696011,0.00010061879793696011,0.00010061879793696011,0.015690308375748502,0.015690308375748502,0.015690308375748502,0.0005184108840068911,0.0005184108840068911,0.0005184108840068911,0.014844990187262057,0.014844990187262057,0.014844990187262057,0.00012181578613640294,0.00012181578613640294,0.00012181578613640294
131,0.01740144736318863,0.01740144736318863,0.01740144736318863,9.965483267950971e-05,9.965483267950971e-05,9.965483267950971e-05,0.019428945739921863,0.019428945739921863,0.019428945739921863,0.0005207310186691287,0.0005207310186691287,0.0005207310186691287,0.01466110905685145,0.01466110905685145,0.01466110905685145,0.0001206529919096402,0.0001206529919096402,0.0001206529919096402
132,0.016437790654773778,0.016437790654773778,0.016437790654773778,,,,0.015671749396219542,0.015671749396219542,0.015671749396219542,0.0005221657247993399,0.0005221657247993399,0.0005221657247993399,0.013871306139030383,0.013871306139030383,0.013871306139030383,0.00012008895806691128,0.00012008895806691128,0.00012008895806691128
133,0.016192064711541946,0.016192064711541946,0.016192064711541946,,,,0.013429256882405902,0.013429256882405902,0.013429256882405902,0.0005162553823157076,0.0005162553823157076,0.0005162553823157076,0.013723348431608573,0.013723348431608573,0.013723348431608573,0.00011795100613453671,0.00011795100613453671,0.00011795100613453671
134,0.018417044452956312,0.018417044452956312,0.018417044452956312,,,,0.012954333023328766,0.012954333023328766,0.012954333023328766,0.0005167613914155575,0.0005167613914155575,0.0005167613914155575,0.015820657708445686,0.015820657708445686,0.015820657708445686,0.00011944506888945872,0.00011944506888945872,0.00011944506888945872
135,0.018319658307833768,0.018319658307833768,0.018319658307833768,,,,0.022729334285136214,0.022729334285136214,0.022729334285136214,0.0005182780559538521,0.0005182780559538521,0.0005182780559538521,0.017911936163347263,0.017911936163347263,0.017911936163347263,0.00011771463892775712,0.00011771463892775712,0.00011771463892775712
136,0.01585936162343067,0.01585936162343067,0.01585936162343067,,,,0.019361491928800677,0.019361491928800677,0.019361491928800677,0.0005116674762724999,0.0005116674762724999,0.0005116674762724999,0.014782515473119009,0.014782515473119009,0.014782515473119009,0.00011661220602215348,0.00011661220602215348,0.00011661220602215348
137,0.01691955874713713,0.01691955874713713,0.01691955874713713,,,,0.017300821129258882,0.017300821129258882,0.017300821129258882,0.0005069572166309509,0.0005069572166309509,0.0005069572166309509,0.014197718815072709,0.014197718815072709,0.014197718815072709,0.00011598834635355655,0.00011598834635355655,0.00011598834635355655
138,0.015819107261307433,0.015819107261307433,0.015819107261307433,,,,0.016593934705949054,0.016593934705949054,0.016593934705949054,0.000500983119770148,0.000500983119770148,0.000500983119770148,0.012710019740697517,0.012710019740697517,0.012710019740697517,0.000116143396809916,0.000116143396809916,0.000116143396809916
139,0.017075182533490923,0.017075182533490923,0.017075182533490923,,,,0.01234078314251442,0.01234078314251442,0.01234078314251442,0.0004997935081016582,0.0004997935081016582,0.0004997935081016582,0.014433958056437457,0.014433958056437457,0.014433958056437457,0.000116270177514859,0.000116270177514859,0.000116270177514859
140,0.017011820349878453,0.017011820349878453,0.017011820349878453,,,,0.016903216733324004,0.016903216733324004,0.016903216733324004,0.0004972737595053553,0.0004972737595053553,0.0004972737595053553,0.015701927375862415,0.015701927375862415,0.015701927375862415,0.00011559807433757153,0.00011559807433757153,0.00011559807433757153
141,0.01612018105710945,0.01612018105710945,0.01612018105710945,,,,0.0165128623207255,0.0165128623207255,0.0165128623207255,0.00048817738238969474,0.00048817738238969474,0.00048817738238969474,0.014499490609774962,0.014499490609774962,0.014499490609774962,0.00011557305896111816,0.00011557305896111816,0.00011557305896111816
142,0.017201250114384378,0.017201250114384378,0.017201250114384378,,,,0.01569982368397978,0.01569982368397978,0.01569982368397978,0.0004861643920588456,0.0004861643920588456,0.0004861643920588456,0.015338468236071353,0.015338468236071353,0.015338468236071353,0.00011505717817099413,0.00011505717817099413,0.00011505717817099413
143,0.017351719071554226,0.017351719071554226,0.017351719071554226,,,,0.01761540084094452,0.01761540084094452,0.01761540084094452,0.0004873705945444728,0.0004873705945444728,0.0004873705945444728,0.01632731851665186,0.01632731851665186,0.01632731851665186,0.00011473419535058204,0.00011473419535058204,0.00011473419535058204
144,0.018392135749879423,0.018392135749879423,0.018392135749879423,,,,0.018032617990482502,0.018032617990482502,0.018032617990482502,0.0004765600402491894,0.0004765600402491894,0.0004765600402491894,0.01713734277251465,0.01713734277251465,0.01713734277251465,0.00011475006449027111,0.00011475006449027111,0.00011475006449027111
145,0.018540325926539498,0.018540325926539498,0.018540325926539498,,,,0.02104604177997674,0.02104604177997674,0.02104604177997674,0.00047496963999715445,0.00047496963999715445,0.00047496963999715445,0.01730770775204051,0.01730770775204051,0.01730770775204051,0.00011468189196370545,0.00011468189196370545,0.00011468189196370545
146,0.01844108753958664,0.01844108753958664,0.01844108753958664,,,,0.01921778997086126,0.01921778997086126,0.01921778997086126,0.0004809944275699435,0.0004809944275699435,0.0004809944275699435,0.016690682799543794,0.016690682799543794,0.016690682799543794,0.00011390907930184547,0.00011390907930184547,0.00011390907930184547
147,0.018093843998068782,0.018093843998068782,0.018093843998068782,,,,0.019794629324613615,0.019794629324613615,0.019794629324613615,0.00048297370358800425,0.00048297370358800425,0.00048297370358800425,0.016863414790508645,0.016863414790508645,0.016863414790508645,0.00011345371300713777,0.00011345371300713777,0.00011345371300713777
148,0.01870806849471435,0.01870806849471435,0.01870806849471435,,,,0.019654314404876725,0.019654314404876725,0.019654314404876725,0.00047312995010939023,0.00047312995010939023,0.00047312995010939023,0.018016545982577094,0.018016545982577094,0.018016545982577094,0.00011327153040462432,0.00011327153040462432,0.00011327153040462432
149,0.018043264642633353,0.018043264642633353,0.018043264642633353,,,,0.013477615141637467,0.013477615141637467,0.013477615141637467,0.00047409627365601107,0.00047409627365601107,0.00047409627365601107,0.017252009260640154,0.017252009260640154,0.017252009260640154,0.0001128129220270036,0.0001128129220270036,0.0001128129220270036
150,0.020418549277881854,0.020418549277881854,0.020418549277881854,,,,0.01527993934048092,0.01527993934048092,0.01527993934048092,0.000467637312378172,0.000467637312378172,0.000467637312378172,0.018761884522054656,0.018761884522054656,0.018761884522054656,0.0001112271494941853,0.0001112271494941853,0.0001112271494941853
151,0.01907404430639494,0.01907404430639494,0.01907404430639494,,,,0.020345100396803477,0.020345100396803477,0.020345100396803477,0.0004654486133255319,0.0004654486133255319,0.0004654486133255319,0.018026812447444744,0.018026812447444744,0.018026812447444744,0.00011214960252878307,0.00011214960252878307,0.00011214960252878307
152,0.017699333372308886,0.017699333372308886,0.017699333372308886,,,,0.02162444953584495,0.02162444953584495,0.02162444953584495,0.0004586578284284549,0.0004586578284284549,0.0004586578284284549,0.01635288525718088,0.01635288525718088,0.01635288525718088,0.00011268795853651604,0.00011268795853651604,0.00011268795853651604
153,0.01798897879603747,0.01798897879603747,0.01798897879603747,,,,0.01901703297764251,0.01901703297764251,0.01901703297764251,0.00046395312124381427,0.00046395312124381427,0.00046395312124381427,0.015947712057535014,0.015947712057535014,0.015947712057535014,0.00011225346798916879,0.00011225346798916879,0.00011225346798916879
154,0.018186967049846986,0.018186967049846986,0.018186967049846986,,,,0.01635296290640137,0.01635296290640137,0.01635296290640137,0.0004630101902951015,0.0004630101902951015,0.0004630101902951015,0.016368168502744588,0.016368168502744588,0.016368168502744588,0.00011210705109553852,0.00011210705109553852,0.00011210705109553852
155,0.017053586204421982,0.017053586204421982,0.017053586204421982,,,,0.017142677888930074,0.017142677888930074,0.017142677888930074,0.0004579453918026507,0.0004579453918026507,0.0004579453918026507,0.015338601441613588,0.015338601441613588,0.015338601441613588,0.00011171077650807474,0.00011171077650807474,0.00011171077650807474
156,0.020122823092559586,0.020122823092559586,0.020122823092559586,,,,0.016947710256395146,0.016947710256395146,0.016947710256395146,0.0004517019029392213,0.0004517019029392213,0.0004517019029392213,0.01755439691000718,0.01755439691000718,0.01755439691000718,0.00011064476193511584,0.00011064476193511584,0.00011064476193511584
157,0.019622702947116686,0.019622702947116686,0.019622702947116686,,,,0.013607628686226376,0.013607628686226376,0.013607628686226376,0.0004522037881962901,0.0004522037881962901,0.0004522037881962901,0.01945048740882712,0.01945048740882712,0.01945048740882712,0.00010862187111718283,0.00010862187111718283,0.00010862187111718283
158,0.018367407206856538,0.018367407206856538,0.018367407206856538,,,,0.012717826585194228,0.012717826585194228,0.012717826585194228,0.00044543600339300523,0.00044543600339300523,0.00044543600339300523,0.017827399398304133,0.017827399398304133,0.017827399398304133,0.00010888988261982249,0.00010888988261982249,0.00010888988261982249
159,0.017981463799787777,0.017981463799787777,0.017981463799787777,,,,0.011515849810057804,0.011515849810057804,0.011515849810057804,0.000449372764366652,0.000449372764366652,0.000449372764366652,0.016366264131577112,0.016366264131577112,0.016366264131577112,0.0001079740029672608,0.0001079740029672608,0.0001079740029672608
160,0.01872269493835324,0.01872269493835324,0.01872269493835324,,,,0.017507133064993158,0.017507133064993158,0.017507133064993158,0.00044495802714184944,0.00044495802714184944,0.00044495802714184944,0.01674535711610713,0.01674535711610713,0.01674535711610713,0.00010928307198081144,0.00010928307198081144,0.00010928307198081144
161,0.019369318634322636,0.019369318634322636,0.019369318634322636,,,,0.02567982458773349,0.02567982458773349,0.02567982458773349,0.0004393099870626418,0.0004393099870626418,0.0004393099870626418,0.018205143321661028,0.018205143321661028,0.018205143321661028,0.00010753939732805939,0.00010753939732805939,0.00010753939732805939
162,0.018229366907579356,0.018229366907579356,0.018229366907579356,,,,0.022289516966546775,0.022289516966546775,0.022289516966546775,0.000439495579945021,0.000439495579945021,0.000439495579945021,0.0177670701120778,0.0177670701120778,0.0177670701120778,0.00010646138466353438,0.00010646138466353438,0.00010646138466353438
163,0.018575619355378947,0.018575619355378947,0.018575619355378947,,,,0.01562873234318841,0.01562873234318841,0.01562873234318841,0.0004371274442088206,0.0004371274442088206,0.0004371274442088206,0.01803824268118478,0.01803824268118478,0.01803824268118478,0.00010618038862157583,0.00010618038862157583,0.00010618038862157583
164,0.01807500548809535,0.01807500548809535,0.01807500548809535,,,,0.014434231395349802,0.014434231395349802,0.014434231395349802,0.00043440848811543344,0.00043440848811543344,0.00043440848811543344,0.017775554785706287,0.017775554785706287,0.017775554785706287,0.0001062780994957376,0.0001062780994957376,0.0001062780994957376
165,0.01760998568141036,0.01760998568141036,0.01760998568141036,,,,0.014608315388088511,0.014608315388088511,0.014608315388088511,0.0004322261644879959,0.0004322261644879959,0.0004322261644879959,0.01669946797811203,0.01669946797811203,0.01669946797811203,0.00010657036668561622,0.00010657036668561622,0.00010657036668561622
166,0.017749817526660452,0.017749817526660452,0.017749817526660452,,,,0.011266828805967608,0.011266828805967608,0.011266828805967608,0.0004338856591190799,0.0004338856591190799,0.0004338856591190799,0.016637232651613754,0.016637232651613754,0.016637232651613754,0.00010566111775386844,0.00010566111775386844,0.00010566111775386844
167,0.017910400936650556,0.017910400936650556,0.017910400936650556,,,,0.012110293400808877,0.012110293400808877,0.012110293400808877,0.00043168496770633883,0.00043168496770633883,0.00043168496770633883,0.016752475825342186,0.016752475825342186,0.016752475825342186,0.00010569705753608592,0.00010569705753608592,0.00010569705753608592
168,0.01832697378755839,0.01832697378755839,0.01832697378755839,,,,0.008857561021207598,0.008857561021207598,0.008857561021207598,0.0004344562343469917,0.0004344562343469917,0.0004344562343469917,0.016893202876678542,0.016893202876678542,0.016893202876678542,0.00010584591370485524,0.00010584591370485524,0.00010584591370485524
169,0.017882359663757497,0.017882359663757497,0.017882359663757497,,,,0.007780068449927568,0.007780068449927568,0.007780068449927568,0.0004301248861305398,0.0004301248861305398,0.0004301248861305398,0.016453028245058093,0.016453028245058093,0.016453028245058093,0.00010691350140553337,0.00010691350140553337,0.00010691350140553337
170,0.002717797212710026,0.002717797212710026,0.002717797212710026,,,,0.006954376706628272,0.006954376706628272,0.006954376706628272,0.0004293902344149173,0.0004293902344149173,0.0004293902344149173,0.0026202337088280653,0.0026202337088280653,0.0026202337088280653,0.00010644873561447539,0.00010644873561447539,0.00010644873561447539
171,0.009354771143787303,0.009354771143787303,0.009354771143787303,,,,0.008513606044322984,0.008513606044322984,0.008513606044322984,0.0004253178066217771,0.0004253178066217771,0.0004253178066217771,0.0026092521075965084,0.0026092521075965084,0.0026092521075965084,0.00010591331817006309,0.00010591331817006309,0.00010591331817006309
172,0.014250465054293964,0.014250465054293964,0.014250465054293964,,,,0.006828261473709222,0.006828261473709222,0.006828261473709222,0.00042240197077590843,0.00042240197077590843,0.00042240197077590843,0.00860585322518754,0.00860585322518754,0.00860585322518754,0.0001065840521596439,0.0001065840521596439,0.0001065840521596439
173,0.015233094147097634,0.015233094147097634,0.015233094147097634,,,,0.010218146910694339,0.010218146910694339,0.010218146910694339,0.000414881424074217,0.000414881424074217,0.000414881424074217,0.015006704305016688,0.015006704305016688,0.015006704305016688,0.00010653545289855409,0.00010653545289855409,0.00010653545289855409
174,0.016312828370577518,0.016312828370577518,0.016312828370577518,,,,0.007883613362214681,0.007883613362214681,0.007883613362214681,0.00041386774859115196,0.00041386774859115196,0.00041386774859115196,0.01578330307860149,0.01578330307860149,0.01578330307860149,0.0001048700202290966,0.0001048700202290966,0.0001048700202290966
175,0.016181462659427368,0.016181462659427368,0.016181462659427368,,,,0.0070622669070203705,0.0070622669070203705,0.0070622669070203705,0.0004140722354867978,0.0004140722354867978,0.0004140722354867978,0.014755591692250176,0.014755591692250176,0.014755591692250176,0.00010542099795004209,0.00010542099795004209,0.00010542099795004209
176,0.01626464892770434,0.01626464892770434,0.01626464892770434,,,,0.008069953128302925,0.008069953128302925,0.008069953128302925,0.00041060977697652407,0.00041060977697652407,0.00041060977697652407,0.014442766296644849,0.014442766296644849,0.014442766296644849,0.00010468340224960321,0.00010468340224960321,0.00010468340224960321
177,0.01618779970399717,0.01618779970399717,0.01618779970399717,,,,0.0068500082212396346,0.0068500082212396346,0.0068500082212396346,0.00040851129976653236,0.00040851129976653236,0.00040851129976653236,0.013394342400828955,0.013394342400828955,0.013394342400828955,0.00010552766301717905,0.00010552766301717905,0.00010552766301717905
178,0.016096126665899848,0.016096126665899848,0.016096126665899848,,,,0.007803813368536546,0.007803813368536546,0.007803813368536546,0.00040420617794353664,0.00040420617794353664,0.00040420617794353664,0.012028249650116772,0.012028249650116772,0.012028249650116772,0.00010295772365426764,0.00010295772365426764,0.00010295772365426764
179,0.017360567309116677,0.017360567309116677,0.017360567309116677,,,,0.012865533137391463,0.012865533137391463,0.012865533137391463,0.00040079974728497893,0.00040079974728497893,0.00040079974728497893,0.013954421537549116,0.013954421537549116,0.013954421537549116,0.00010301203783886619,0.00010301203783886619,0.00010301203783886619
180,0.0176065762983385,0.0176065762983385,0.0176065762983385,,,,0.014840400937544226,0.014840400937544226,0.014840400937544226,0.000401438537567182,0.000401438537567182,0.000401438537567182,0.016667607080326538,0.016667607080326538,0.016667607080326538,0.00010250788125063754,0.00010250788125063754,0.00010250788125063754
181,0.016819344215616604,0.016819344215616604,0.016819344215616604,,,,0.022362930254807168,0.022362930254807168,0.022362930254807168,0.0003969932171826079,0.0003969932171826079,0.0003969932171826079,0.017115496767534988,0.017115496767534988,0.017115496767534988,0.00010237614093015575,0.00010237614093015575,0.00010237614093015575
182,0.01705090267273285,0.01705090267273285,0.01705090267273285,,,,0.017532949281791343,0.017532949281791343,0.017532949281791343,0.00039495846664041657,0.00039495846664041657,0.00039495846664041657,0.0164851944031671,0.0164851944031671,0.0164851944031671,0.00010380062510631117,0.00010380062510631117,0.00010380062510631117
183,0.016663875256003807,0.016663875256003807,0.016663875256003807,,,,0.013794732579863474,0.013794732579863474,0.013794732579863474,0.000398360268262314,0.000398360268262314,0.000398360268262314,0.015180162781976534,0.015180162781976534,0.015180162781976534,0.00010424938808075823,0.00010424938808075823,0.00010424938808075823
184,0.016404933554764623,0.016404933554764623,0.016404933554764623,,,,0.010825443535291544,0.010825443535291544,0.010825443535291544,0.00039542236401987683,0.00039542236401987683,0.00039542236401987683,0.013831382866047036,0.013831382866047036,0.013831382866047036,0.0001036764147074981,0.0001036764147074981,0.0001036764147074981
185,0.01716057914273562,0.01716057914273562,0.01716057914273562,,,,0.014499369277017683,0.014499369277017683,0.014499369277017683,0.000390468746211342,0.000390468746211342,0.000390468746211342,0.013726920411965729,0.013726920411965729,0.013726920411965729,0.00010402103348887237,0.00010402103348887237,0.00010402103348887237
186,0.018114746793681316,0.018114746793681316,0.018114746793681316,,,,0.024282051065107075,0.024282051065107075,0.024282051065107075,0.0003910321994122573,0.0003910321994122573,0.0003910321994122573,0.015434111355329115,0.015434111355329115,0.015434111355329115,0.00010296959745544284,0.00010296959745544284,0.00010296959745544284
187,0.017511644715512507,0.017511644715512507,0.017511644715512507,,,,0.02256492002782535,0.02256492002782535,0.02256492002782535,0.0003950403951873719,0.0003950403951873719,0.0003950403951873719,0.016318071548176424,0.016318071548176424,0.016318071548176424,0.00010354111816406759,0.00010354111816406759,0.00010354111816406759
188,0.018991378091130735,0.018991378091130735,0.018991378091130735,,,,0.02093919571958474,0.02093919571958474,0.02093919571958474,0.00039271664832900353,0.00039271664832900353,0.00039271664832900353,0.01668745143661445,0.01668745143661445,0.01668745143661445,0.00010345553553542132,0.00010345553553542132,0.00010345553553542132
189,0.017970238003790617,0.017970238003790617,0.017970238003790617,,,,0.02504789972147851,0.02504789972147851,0.02504789972147851,0.0003919465216750743,0.0003919465216750743,0.0003919465216750743,0.016609792503557725,0.016609792503557725,0.016609792503557725,0.00010315091753642824,0.00010315091753642824,0.00010315091753642824
190,0.01860743116982447,0.01860743116982447,0.01860743116982447,,,,0.01986187503424962,0.01986187503424962,0.01986187503424962,0.00038926720743629725,0.00038926720743629725,0.00038926720743629725,0.01529988436065995,0.01529988436065995,0.01529988436065995,0.00010426647341411572,0.00010426647341411572,0.00010426647341411572
191,0.01779210846148417,0.01779210846148417,0.01779210846148417,,,,0.013732573448030607,0.013732573448030607,0.013732573448030607,0.000385646617922861,0.000385646617922861,0.000385646617922861,0.014304292824488113,0.014304292824488113,0.014304292824488113,0.00010426500837342617,0.00010426500837342617,0.00010426500837342617
192,0.017607491328351228,0.017607491328351228,0.017607491328351228,,,,0.014279941576426362,0.014279941576426362,0.014279941576426362,0.0003812882460614214,0.0003812882460614214,0.0003812882460614214,0.012622108691925166,0.012622108691925166,0.012622108691925166,0.00010414803746082836,0.00010414803746082836,0.00010414803746082836
193,0.01734948567906053,0.01734948567906053,0.01734948567906053,,,,0.01452078832465872,0.01452078832465872,0.01452078832465872,0.00038098294997715036,0.00038098294997715036,0.00038098294997715036,0.013284581714006084,0.013284581714006084,0.013284581714006084,0.00010344911500951136,0.00010344911500951136,0.00010344911500951136
194,0.017398161018888875,0.017398161018888875,0.017398161018888875,,,,0.015403448973259208,0.015403448973259208,0.015403448973259208,0.0003824861613401169,0.0003824861613401169,0.0003824861613401169,0.013990152626055373,0.013990152626055373,0.013990152626055373,0.0001041536175896088,0.0001041536175896088,0.0001041536175896088
195,0.017754549937599232,0.017754549937599232,0.017754549937599232,,,,0.01565526796599149,0.01565526796599149,0.01565526796599149,0.00037718840868491846,0.00037718840868491846,0.00037718840868491846,0.015425301451169375,0.015425301451169375,0.015425301451169375,0.00010320232120710838,0.00010320232120710838,0.00010320232120710838
196,0.01738022405987656,0.01738022405987656,0.01738022405987656,,,,0.017050284878313997,0.017050284878313997,0.017050284878313997,0.0003730534623301088,0.0003730534623301088,0.0003730534623301088,0.015366682255390786,0.015366682255390786,0.015366682255390786,0.00010281972900019622,0.00010281972900019622,0.00010281972900019622
197,0.017471090453625358,0.017471090453625358,0.017471090453625358,,,,0.01462112606190282,0.01462112606190282,0.01462112606190282,0.0003717174718710553,0.0003717174718710553,0.0003717174718710553,0.015262385743832116,0.015262385743832116,0.015262385743832116,0.00010178121190289036,0.00010178121190289036,0.00010178121190289036
198,0.01848659279409176,0.01848659279409176,0.01848659279409176,,,,0.015241237124685853,0.015241237124685853,0.015241237124685853,0.00037216226874302023,0.00037216226874302023,0.00037216226874302023,0.01677235030776267,0.01677235030776267,0.01677235030776267,0.00010268972688356895,0.00010268972688356895,0.00010268972688356895
199,0.01765538229045602,0.01765538229045602,0.01765538229045602,,,,0.012617354136304987,0.012617354136304987,0.012617354136304987,0.0003679841593162446,0.0003679841593162446,0.0003679841593162446,0.017135125153254868,0.017135125153254868,0.017135125153254868,0.00010308160247819475,0.00010308160247819475,0.00010308160247819475
200,0.01777213676146823,0.01777213676146823,0.01777213676146823,,,,0.012695968637862532,0.012695968637862532,0.012695968637862532,0.0003651050043809,0.0003651050043809,0.0003651050043809,0.015464454020540376,0.015464454020540376,0.015464454020540376,0.00010313201639481709,0.00010313201639481709,0.00010313201639481709
201,0.017380095170247623,0.017380095170247623,0.017380095170247623,,,,0.013560062907673462,0.013560062907673462,0.013560062907673462,0.0003629826878206045,0.0003629826878206045,0.0003629826878206045,0.013908073710294113,0.013908073710294113,0.013908073710294113,0.00010329463890968062,0.00010329463890968062,0.00010329463890968062
202,0.017369378279863946,0.017369378279863946,0.017369378279863946,,,,0.01733840556183272,0.01733840556183272,0.01733840556183272,0.00036507303295701276,0.00036507303295701276,0.00036507303295701276,0.014496892010816213,0.014496892010816213,0.014496892010816213,0.00010274102620294747,0.00010274102620294747,0.00010274102620294747
203,0.017617222006200067,0.017617222006200067,0.017617222006200067,,,,0.015211329886871919,0.015211329886871919,0.015211329886871919,0.00036421138893601867,0.00036421138893601867,0.00036421138893601867,0.01484293764632513,0.01484293764632513,0.01484293764632513,0.00010365242853660773,0.00010365242853660773,0.00010365242853660773
204,0.018466841757447332,0.018466841757447332,0.018466841757447332,,,,0.012106440286434109,0.012106440286434109,0.012106440286434109,0.00036312830249277675,0.00036312830249277675,0.00036312830249277675,0.015867752347632918,0.015867752347632918,0.015867752347632918,0.00010318462709523335,0.00010318462709523335,0.00010318462709523335
205,0.018524275951011585,0.018524275951011585,0.018524275951011585,,,,0.012034651761491237,0.012034651761491237,0.012034651761491237,0.0003602171966715966,0.0003602171966715966,0.0003602171966715966,0.015497097487491443,0.015497097487491443,0.015497097487491443,0.0001039275483072445,0.0001039275483072445,0.0001039275483072445
206,0.017210592281883617,0.017210592281883617,0.017210592281883617,,,,0.015181433229719534,0.015181433229719534,0.015181433229719534,0.000358987659960748,0.000358987659960748,0.000358987659960748,0.015456864767806196,0.015456864767806196,0.015456864767806196,0.00010313839632642281,0.00010313839632642281,0.00010313839632642281
207,0.01742751521365516,0.01742751521365516,0.01742751521365516,,,,0.012784522890602957,0.012784522890602957,0.012784522890602957,0.0003577172899438435,0.0003577172899438435,0.0003577172899438435,0.014586092252046169,0.014586092252046169,0.014586092252046169,0.0001040681862005683,0.0001040681862005683,0.0001040681862005683
208,0.017338231798116513,0.017338231798116513,0.017338231798116513,,,,0.01603236023076429,0.01603236023076429,0.01603236023076429,0.00035831402764359416,0.00035831402764359416,0.00035831402764359416,0.014246947162593506,0.014246947162593506,0.014246947162593506,0.0001034206088738648,0.0001034206088738648,0.0001034206088738648
209,0.01774752412947424,0.01774752412947424,0.01774752412947424,,,,0.015995796038088806,0.015995796038088806,0.015995796038088806,0.00035658386724707374,0.00035658386724707374,0.00035658386724707374,0.014603479031585929,0.014603479031585929,0.014603479031585929,0.00010314965883206842,0.00010314965883206842,0.00010314965883206842
210,0.01775012590532008,0.01775012590532008,0.01775012590532008,,,,0.017746635460288623,0.017746635460288623,0.017746635460288623,0.0003538398358775424,0.0003538398358775424,0.0003538398358775424,0.015395109629269117,0.015395109629269117,0.015395109629269117,0.00010392486795089997,0.00010392486795089997,0.00010392486795089997
211,0.017637749021856435,0.017637749021856435,0.017637749021856435,,,,0.017973990249130888,0.017973990249130888,0.017973990249130888,0.0003472420492671074,0.0003472420492671074,0.0003472420492671074,0.016119585503484503,0.016119585503484503,0.016119585503484503,0.00010262203665759453,0.00010262203665759453,0.00010262203665759453
212,0.017166617309536645,0.017166617309536645,0.017166617309536645,,,,0.015087659283029405,0.015087659283029405,0.015087659283029405,0.00035062735172198314,0.00035062735172198314,0.00035062735172198314,0.016041983593665134,0.016041983593665134,0.016041983593665134,0.0001024935671869085,0.0001024935671869085,0.0001024935671869085
213,0.01760466962835753,0.01760466962835753,0.01760466962835753,,,,0.013424766417730502,0.013424766417730502,0.013424766417730502,0.0003491291331035645,0.0003491291331035645,0.0003491291331035645,0.015122374182820838,0.015122374182820838,0.015122374182820838,0.00010239969609024808,0.00010239969609024808,0.00010239969609024808
214,0.01753382455346899,0.01753382455346899,0.01753382455346899,,,,0.01088726253358914,0.01088726253358914,0.01088726253358914,0.00034884789818181864,0.00034884789818181864,0.00034884789818181864,0.014740057679263736,0.014740057679263736,0.014740057679263736,0.00010098261105031089,0.00010098261105031089,0.00010098261105031089
215,0.017903367098878874,0.017903367098878874,0.017903367098878874,,,,0.010885677483016123,0.010885677483016123,0.010885677483016123,0.0003430270479359467,0.0003430270479359467,0.0003430270479359467,0.015550972634512565,0.015550972634512565,0.015550972634512565,0.00010084690038279038,0.00010084690038279038,0.00010084690038279038
216,0.01775888712154033,0.01775888712154033,0.01775888712154033,,,,0.013886764192147249,0.013886764192147249,0.013886764192147249,0.00034355843930265143,0.00034355843930265143,0.00034355843930265143,0.01675328686061974,0.01675328686061974,0.01675328686061974,0.00010266472877400362,0.00010266472877400362,0.00010266472877400362
