,no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile)
81,,,,0.0018493195014261039,0.0018493195014261039,0.0018493195014261039,0.026887074012993457,0.026887074012993457,0.026887074012993457,0.02832455631462783,0.02832455631462783,0.02832455631462783,,,,0.001897640085524634,0.001897640085524634,0.001897640085524634
82,,,,0.0018165360960053737,0.0018165360960053737,0.0018165360960053737,0.02573256988045009,0.02573256988045009,0.02573256988045009,0.02712340224842264,0.02712340224842264,0.02712340224842264,,,,0.0018681893926131036,0.0018681893926131036,0.0018681893926131036
83,,,,0.0018050532998306738,0.0018050532998306738,0.0018050532998306738,0.024160334357286897,0.024160334357286897,0.024160334357286897,0.02605905022016298,0.02605905022016298,0.02605905022016298,,,,0.0018588044954259398,0.0018588044954259398,0.0018588044954259398
84,,,,0.001772256616198176,0.001772256616198176,0.001772256616198176,0.02290326928670135,0.02290326928670135,0.02290326928670135,0.02507430493000281,0.02507430493000281,0.02507430493000281,,,,0.00182985676162763,0.00182985676162763,0.00182985676162763
85,,,,0.0017450145145927307,0.0017450145145927307,0.0017450145145927307,0.02130206512655232,0.02130206512655232,0.02130206512655232,0.024094664986016277,0.024094664986016277,0.024094664986016277,,,,0.0018024468076512624,0.0018024468076512624,0.0018024468076512624
86,,,,0.0017225682669959285,0.0017225682669959285,0.0017225682669959285,0.020093277426389815,0.020093277426389815,0.020093277426389815,0.023037792862786885,0.023037792862786885,0.023037792862786885,,,,0.0017821855022521374,0.0017821855022521374,0.0017821855022521374
87,,,,0.0017045641398006717,0.0017045641398006717,0.0017045641398006717,0.019956582659426934,0.019956582659426934,0.019956582659426934,0.022200578995157913,0.022200578995157913,0.022200578995157913,,,,0.0017699699538268078,0.0017699699538268078,0.0017699699538268078
88,,,,0.0016858437000968475,0.0016858437000968475,0.0016858437000968475,0.018730020384958294,0.018730020384958294,0.018730020384958294,0.021352374506147142,0.021352374506147142,0.021352374506147142,,,,0.001749300329526021,0.001749300329526021,0.001749300329526021
89,,,,0.0016686650965998708,0.0016686650965998708,0.0016686650965998708,0.018836092581860978,0.018836092581860978,0.018836092581860978,0.020415402061608325,0.020415402061608325,0.020415402061608325,,,,0.001739261087365627,0.001739261087365627,0.001739261087365627
90,,,,0.0016410905494313125,0.0016410905494313125,0.0016410905494313125,0.018373484732384416,0.018373484732384416,0.018373484732384416,0.019750486107966262,0.019750486107966262,0.019750486107966262,,,,0.001712409638679511,0.001712409638679511,0.001712409638679511
91,,,,0.0016184676008241426,0.0016184676008241426,0.0016184676008241426,0.01746639193590144,0.01746639193590144,0.01746639193590144,0.01885726237213852,0.01885726237213852,0.01885726237213852,,,,0.0016903596008600843,0.0016903596008600843,0.0016903596008600843
92,,,,0.0016053657068188852,0.0016053657068188852,0.0016053657068188852,0.016369748255506914,0.016369748255506914,0.016369748255506914,0.018021324000939618,0.018021324000939618,0.018021324000939618,,,,0.0016764970586087367,0.0016764970586087367,0.0016764970586087367
93,,,,0.0015905659761555702,0.0015905659761555702,0.0015905659761555702,0.01652389158859269,0.01652389158859269,0.01652389158859269,0.017210886805874428,0.017210886805874428,0.017210886805874428,,,,0.00166460488538982,0.00166460488538982,0.00166460488538982
94,,,,0.0015808931762975693,0.0015808931762975693,0.0015808931762975693,0.01588725031397374,0.01588725031397374,0.01588725031397374,0.016592214289951515,0.016592214289951515,0.016592214289951515,,,,0.0016578824957974776,0.0016578824957974776,0.0016578824957974776
95,,,,0.0015625982816217692,0.0015625982816217692,0.0015625982816217692,0.015819862711239356,0.015819862711239356,0.015819862711239356,0.01583512179524275,0.01583512179524275,0.01583512179524275,,,,0.001641025929972951,0.001641025929972951,0.001641025929972951
96,,,,0.0015437560138539508,0.0015437560138539508,0.0015437560138539508,0.014196410526072007,0.014196410526072007,0.014196410526072007,0.015225375350830038,0.015225375350830038,0.015225375350830038,,,,0.0016272695359562978,0.0016272695359562978,0.0016272695359562978
97,,,,0.0015262123802403942,0.0015262123802403942,0.0015262123802403942,0.013389271425611197,0.013389271425611197,0.013389271425611197,0.014686984876230555,0.014686984876230555,0.014686984876230555,,,,0.0016082242298371848,0.0016082242298371848,0.0016082242298371848
98,,,,0.001513640725730185,0.001513640725730185,0.001513640725730185,0.012777962689262968,0.012777962689262968,0.012777962689262968,0.014107325675678717,0.014107325675678717,0.014107325675678717,,,,0.0015959051790682263,0.0015959051790682263,0.0015959051790682263
99,,,,0.0014949071243715267,0.0014949071243715267,0.0014949071243715267,0.012817480737894694,0.012817480737894694,0.012817480737894694,0.013502143746576835,0.013502143746576835,0.013502143746576835,,,,0.0015827178009543343,0.0015827178009543343,0.0015827178009543343
100,,,,0.001484028911366922,0.001484028911366922,0.001484028911366922,0.011992940742094404,0.011992940742094404,0.011992940742094404,0.01296604247993938,0.01296604247993938,0.01296604247993938,,,,0.0015783544939077954,0.0015783544939077954,0.0015783544939077954
101,,,,0.0014661685800629698,0.0014661685800629698,0.0014661685800629698,0.01187811109811978,0.01187811109811978,0.01187811109811978,0.012488432645831882,0.012488432645831882,0.012488432645831882,,,,0.0015609245315211513,0.0015609245315211513,0.0015609245315211513
102,,,,0.0014500147181034377,0.0014500147181034377,0.0014500147181034377,0.011436824169654983,0.011436824169654983,0.011436824169654983,0.011996646905660505,0.011996646905660505,0.011996646905660505,,,,0.0015437492202521593,0.0015437492202521593,0.0015437492202521593
103,,,,0.0014322832788538592,0.0014322832788538592,0.0014322832788538592,0.0110663144422374,0.0110663144422374,0.0110663144422374,0.011509741644712967,0.011509741644712967,0.011509741644712967,,,,0.001531383691645915,0.001531383691645915,0.001531383691645915
104,,,,0.0014209558175173136,0.0014209558175173136,0.0014209558175173136,0.010792766125910085,0.010792766125910085,0.010792766125910085,0.011117801240910795,0.011117801240910795,0.011117801240910795,,,,0.0015225188410030667,0.0015225188410030667,0.0015225188410030667
105,,,,0.0014112104743950673,0.0014112104743950673,0.0014112104743950673,0.010098394328194054,0.010098394328194054,0.010098394328194054,0.010730262975293862,0.010730262975293862,0.010730262975293862,,,,0.001512392178987935,0.001512392178987935,0.001512392178987935
106,,,,0.0013978501693730193,0.0013978501693730193,0.0013978501693730193,0.010231171369035678,0.010231171369035678,0.010231171369035678,0.010281416985547602,0.010281416985547602,0.010281416985547602,,,,0.0015021064125322586,0.0015021064125322586,0.0015021064125322586
107,,,,0.001376464111281923,0.001376464111281923,0.001376464111281923,0.00953181201657045,0.00953181201657045,0.00953181201657045,0.009853039108042666,0.009853039108042666,0.009853039108042666,,,,0.0014830484377170708,0.0014830484377170708,0.0014830484377170708
108,,,,0.0013630959390052014,0.0013630959390052014,0.0013630959390052014,0.009294379769519346,0.009294379769519346,0.009294379769519346,0.009489368548496038,0.009489368548496038,0.009489368548496038,,,,0.0014664921510489765,0.0014664921510489765,0.0014664921510489765
109,,,,0.0013504497456048989,0.0013504497456048989,0.0013504497456048989,0.009271354799218862,0.009271354799218862,0.009271354799218862,0.009128893693078361,0.009128893693078361,0.009128893693078361,,,,0.0014558073598236144,0.0014558073598236144,0.0014558073598236144
110,,,,0.0013445481167115038,0.0013445481167115038,0.0013445481167115038,0.009126018608783768,0.009126018608783768,0.009126018608783768,0.008743513498114457,0.008743513498114457,0.008743513498114457,,,,0.0014452227051174728,0.0014452227051174728,0.0014452227051174728
111,,,,0.0013276781150059075,0.0013276781150059075,0.0013276781150059075,0.008710309471742485,0.008710309471742485,0.008710309471742485,0.008421092782836266,0.008421092782836266,0.008421092782836266,,,,0.0014293501572136813,0.0014293501572136813,0.0014293501572136813
112,,,,0.0013176300725321608,0.0013176300725321608,0.0013176300725321608,0.008470192150929735,0.008470192150929735,0.008470192150929735,0.008095404568446105,0.008095404568446105,0.008095404568446105,,,,0.0014154734221464452,0.0014154734221464452,0.0014154734221464452
113,,,,0.001311444181447736,0.001311444181447736,0.001311444181447736,0.008118159941963937,0.008118159941963937,0.008118159941963937,0.0077786042110854475,0.0077786042110854475,0.0077786042110854475,,,,0.0014113917957382703,0.0014113917957382703,0.0014113917957382703
114,,,,0.0013021565175488333,0.0013021565175488333,0.0013021565175488333,0.00804519494317973,0.00804519494317973,0.00804519494317973,0.007478037188742745,0.007478037188742745,0.007478037188742745,,,,0.0014039564534818253,0.0014039564534818253,0.0014039564534818253
115,,,,0.0012943538627958392,0.0012943538627958392,0.0012943538627958392,0.008103368855601773,0.008103368855601773,0.008103368855601773,0.0072258233127583645,0.0072258233127583645,0.0072258233127583645,,,,0.0013992976552930747,0.0013992976552930747,0.0013992976552930747
116,,,,0.0012802952793813122,0.0012802952793813122,0.0012802952793813122,0.007317809350513321,0.007317809350513321,0.007317809350513321,0.006996543907344459,0.006996543907344459,0.006996543907344459,,,,0.0013852409693988123,0.0013852409693988123,0.0013852409693988123
117,,,,0.0012754375772591588,0.0012754375772591588,0.0012754375772591588,0.007147458570123684,0.007147458570123684,0.007147458570123684,0.0067183404223286666,0.0067183404223286666,0.0067183404223286666,,,,0.0013773138426656161,0.0013773138426656161,0.0013773138426656161
118,,,,0.0012576224220037027,0.0012576224220037027,0.0012576224220037027,0.005117195226380072,0.005117195226380072,0.005117195226380072,0.006495104975177595,0.006495104975177595,0.006495104975177595,,,,0.0013661375582573194,0.0013661375582573194,0.0013661375582573194
119,,,,0.0012468039868581955,0.0012468039868581955,0.0012468039868581955,0.005327286791901784,0.005327286791901784,0.005327286791901784,0.00626090732365433,0.00626090732365433,0.00626090732365433,,,,0.0013535347261213351,0.0013535347261213351,0.0013535347261213351
120,,,,0.0012448715974460373,0.0012448715974460373,0.0012448715974460373,0.0052627426659278415,0.0052627426659278415,0.0052627426659278415,0.006048012718130232,0.006048012718130232,0.006048012718130232,,,,0.0013505723227026274,0.0013505723227026274,0.0013505723227026274
121,,,,0.001235007180662175,0.001235007180662175,0.001235007180662175,0.00515128501859721,0.00515128501859721,0.00515128501859721,0.005810060234627911,0.005810060234627911,0.005810060234627911,,,,0.0013445517819357226,0.0013445517819357226,0.0013445517819357226
122,,,,0.0012198317533635237,0.0012198317533635237,0.0012198317533635237,0.005144271495424344,0.005144271495424344,0.005144271495424344,0.0055669193006056715,0.0055669193006056715,0.0055669193006056715,,,,0.0013313920406055478,0.0013313920406055478,0.0013313920406055478
123,,,,0.0012201898906340379,0.0012201898906340379,0.0012201898906340379,0.0038964415815709867,0.0038964415815709867,0.0038964415815709867,0.005377697752424745,0.005377697752424745,0.005377697752424745,,,,0.0013242036877150537,0.0013242036877150537,0.0013242036877150537
124,,,,0.0012037093607828754,0.0012037093607828754,0.0012037093607828754,0.003852238419750148,0.003852238419750148,0.003852238419750148,0.005209295579814551,0.005209295579814551,0.005209295579814551,,,,0.0013114646872247457,0.0013114646872247457,0.0013114646872247457
125,,,,0.001193379521771533,0.001193379521771533,0.001193379521771533,0.004075857153205524,0.004075857153205524,0.004075857153205524,0.005017717603716774,0.005017717603716774,0.005017717603716774,,,,0.0012994242550698417,0.0012994242550698417,0.0012994242550698417
126,,,,0.0011820732964805656,0.0011820732964805656,0.0011820732964805656,0.0035566198030033,0.0035566198030033,0.0035566198030033,0.004811124866466938,0.004811124866466938,0.004811124866466938,,,,0.0012919447553448853,0.0012919447553448853,0.0012919447553448853
127,,,,0.001173812972486873,0.001173812972486873,0.001173812972486873,0.0034323077245626663,0.0034323077245626663,0.0034323077245626663,0.004636022180715186,0.004636022180715186,0.004636022180715186,,,,0.0012870575979929048,0.0012870575979929048,0.0012870575979929048
128,,,,0.0011631775832709574,0.0011631775832709574,0.0011631775832709574,0.0032750323016449067,0.0032750323016449067,0.0032750323016449067,0.004473594526500991,0.004473594526500991,0.004473594526500991,,,,0.0012741378177548001,0.0012741378177548001,0.0012741378177548001
129,,,,0.0011592285723889808,0.0011592285723889808,0.0011592285723889808,0.003206552435489025,0.003206552435489025,0.003206552435489025,0.004315748874439251,0.004315748874439251,0.004315748874439251,,,,0.0012713427015628432,0.0012713427015628432,0.0012713427015628432
130,,,,0.0011461188525938128,0.0011461188525938128,0.0011461188525938128,0.002695141803848804,0.002695141803848804,0.002695141803848804,0.004159032666857833,0.004159032666857833,0.004159032666857833,,,,0.001261935442907256,0.001261935442907256,0.001261935442907256
131,,,,0.0011395423792323822,0.0011395423792323822,0.0011395423792323822,0.0025612312958725814,0.0025612312958725814,0.0025612312958725814,0.004023257801708814,0.004023257801708814,0.004023257801708814,,,,0.0012536033548314369,0.0012536033548314369,0.0012536033548314369
132,,,,0.0011322283205950007,0.0011322283205950007,0.0011322283205950007,0.0026330316909786967,0.0026330316909786967,0.0026330316909786967,0.0039002688442645772,0.0039002688442645772,0.0039002688442645772,,,,0.001250162931654361,0.001250162931654361,0.001250162931654361
133,,,,0.001122411007505552,0.001122411007505552,0.001122411007505552,0.0023599270925809194,0.0023599270925809194,0.0023599270925809194,0.003751223694410366,0.003751223694410366,0.003751223694410366,,,,0.001242490472784875,0.001242490472784875,0.001242490472784875
134,,,,0.0011130212624273956,0.0011130212624273956,0.0011130212624273956,0.0023732192377509606,0.0023732192377509606,0.0023732192377509606,0.003629496407407497,0.003629496407407497,0.003629496407407497,,,,0.0012315201172867956,0.0012315201172867956,0.0012315201172867956
135,,,,0.001107195539369197,0.001107195539369197,0.001107195539369197,0.0024080842576365735,0.0024080842576365735,0.0024080842576365735,0.0035172197768028757,0.0035172197768028757,0.0035172197768028757,,,,0.0012266110071311555,0.0012266110071311555,0.0012266110071311555
136,,,,0.0010969745798309603,0.0010969745798309603,0.0010969745798309603,0.002457782134109621,0.002457782134109621,0.002457782134109621,0.003399016429048317,0.003399016429048317,0.003399016429048317,,,,0.00121419581732078,0.00121419581732078,0.00121419581732078
137,,,,0.0010986741209080008,0.0010986741209080008,0.0010986741209080008,0.0023780486782291536,0.0023780486782291536,0.0023780486782291536,0.003288745413585632,0.003288745413585632,0.003288745413585632,,,,0.0012124702712482049,0.0012124702712482049,0.0012124702712482049
138,,,,0.0010897126285709443,0.0010897126285709443,0.0010897126285709443,0.0021503507564430645,0.0021503507564430645,0.0021503507564430645,0.0031740925223514706,0.0031740925223514706,0.0031740925223514706,,,,0.0012076706207279383,0.0012076706207279383,0.0012076706207279383
139,,,,0.0010761561786004719,0.0010761561786004719,0.0010761561786004719,0.002188763269582098,0.002188763269582098,0.002188763269582098,0.0030750349021500738,0.0030750349021500738,0.0030750349021500738,,,,0.001192676576742917,0.001192676576742917,0.001192676576742917
140,,,,0.0010699123458913905,0.0010699123458913905,0.0010699123458913905,0.001962425026903387,0.001962425026903387,0.001962425026903387,0.002986954274253544,0.002986954274253544,0.002986954274253544,,,,0.0011871235677538318,0.0011871235677538318,0.0011871235677538318
141,,,,0.0010566421151253674,0.0010566421151253674,0.0010566421151253674,0.002071945466402942,0.002071945466402942,0.002071945466402942,0.0029100608671202752,0.0029100608671202752,0.0029100608671202752,,,,0.0011762136155681504,0.0011762136155681504,0.0011762136155681504
142,,,,0.0010525851880801328,0.0010525851880801328,0.0010525851880801328,0.0017209732916897277,0.0017209732916897277,0.0017209732916897277,0.002818445357855086,0.002818445357855086,0.002818445357855086,,,,0.001171779423016042,0.001171779423016042,0.001171779423016042
143,,,,0.0010478765711922225,0.0010478765711922225,0.0010478765711922225,0.001827228911327271,0.001827228911327271,0.001827228911327271,0.0027260448176747634,0.0027260448176747634,0.0027260448176747634,,,,0.0011662733098598485,0.0011662733098598485,0.0011662733098598485
144,,,,0.001034465526661337,0.001034465526661337,0.001034465526661337,0.0018304287994062403,0.0018304287994062403,0.0018304287994062403,0.0026423281249328516,0.0026423281249328516,0.0026423281249328516,,,,0.0011548459155898165,0.0011548459155898165,0.0011548459155898165
145,,,,0.0010303258114055152,0.0010303258114055152,0.0010303258114055152,0.001975880278683803,0.001975880278683803,0.001975880278683803,0.0025553041068852992,0.0025553041068852992,0.0025553041068852992,,,,0.0011482178186733355,0.0011482178186733355,0.0011482178186733355
146,,,,0.0010239740844588082,0.0010239740844588082,0.0010239740844588082,0.0019625772145268976,0.0019625772145268976,0.0019625772145268976,0.002489552532492202,0.002489552532492202,0.002489552532492202,,,,0.0011420185245031385,0.0011420185245031385,0.0011420185245031385
147,,,,0.0010227450031692008,0.0010227450031692008,0.0010227450031692008,0.001955921553967959,0.001955921553967959,0.001955921553967959,0.002413580551674757,0.002413580551674757,0.002413580551674757,,,,0.001135220425024311,0.001135220425024311,0.001135220425024311
148,,,,0.0010087897561002733,0.0010087897561002733,0.0010087897561002733,0.0018178891421064547,0.0018178891421064547,0.0018178891421064547,0.002345474054151164,0.002345474054151164,0.002345474054151164,,,,0.0011263992053354578,0.0011263992053354578,0.0011263992053354578
149,,,,0.0010023808188413068,0.0010023808188413068,0.0010023808188413068,0.0015135041399465562,0.0015135041399465562,0.0015135041399465562,0.0022709134806118006,0.0022709134806118006,0.0022709134806118006,,,,0.0011170301125601452,0.0011170301125601452,0.0011170301125601452
150,,,,0.0009964901261307888,0.0009964901261307888,0.0009964901261307888,0.0015732120510999245,0.0015732120510999245,0.0015732120510999245,0.002199960993909041,0.002199960993909041,0.002199960993909041,,,,0.0011127148778340733,0.0011127148778340733,0.0011127148778340733
151,,,,,,,0.0016064368010520105,0.0016064368010520105,0.0016064368010520105,0.0021475611887081894,0.0021475611887081894,0.0021475611887081894,,,,0.0011061314323883794,0.0011061314323883794,0.0011061314323883794
152,,,,,,,0.0014623636512905232,0.0014623636512905232,0.0014623636512905232,0.0020883102349417513,0.0020883102349417513,0.0020883102349417513,,,,0.001102480261130838,0.001102480261130838,0.001102480261130838
153,,,,,,,0.0013745508904285816,0.0013745508904285816,0.0013745508904285816,0.0020368351882598754,0.0020368351882598754,0.0020368351882598754,,,,0.001095862858394504,0.001095862858394504,0.001095862858394504
154,,,,,,,0.0011321232226105436,0.0011321232226105436,0.0011321232226105436,0.001989855745886163,0.001989855745886163,0.001989855745886163,,,,0.0010939007351750873,0.0010939007351750873,0.0010939007351750873
155,,,,,,,0.0012129086184973358,0.0012129086184973358,0.0012129086184973358,0.001935703208333296,0.001935703208333296,0.001935703208333296,,,,0.0010859316465721195,0.0010859316465721195,0.0010859316465721195
156,,,,,,,0.001390540044791316,0.001390540044791316,0.001390540044791316,0.0018829965835780193,0.0018829965835780193,0.0018829965835780193,,,,0.0010793097412367682,0.0010793097412367682,0.0010793097412367682
157,,,,,,,0.0013797485701964021,0.0013797485701964021,0.0013797485701964021,0.0018288857447820116,0.0018288857447820116,0.0018288857447820116,,,,0.0010705421803995708,0.0010705421803995708,0.0010705421803995708
158,,,,,,,0.0014326171218309518,0.0014326171218309518,0.0014326171218309518,0.0017938467340840045,0.0017938467340840045,0.0017938467340840045,,,,0.0010702513924592298,0.0010702513924592298,0.0010702513924592298
159,,,,,,,0.0012095440833384586,0.0012095440833384586,0.0012095440833384586,0.0017501555341541773,0.0017501555341541773,0.0017501555341541773,,,,0.0010621460904414925,0.0010621460904414925,0.0010621460904414925
160,,,,,,,0.0011483289280487538,0.0011483289280487538,0.0011483289280487538,0.0017157876781264565,0.0017157876781264565,0.0017157876781264565,,,,0.0010571228346874953,0.0010571228346874953,0.0010571228346874953
161,,,,,,,0.0011708741452014638,0.0011708741452014638,0.0011708741452014638,0.001684849392684364,0.001684849392684364,0.001684849392684364,,,,0.0010480263448097427,0.0010480263448097427,0.0010480263448097427
162,,,,,,,0.0008531225026831133,0.0008531225026831133,0.0008531225026831133,0.0016420687578195578,0.0016420687578195578,0.0016420687578195578,,,,0.0010463686609241815,0.0010463686609241815,0.0010463686609241815
163,,,,,,,,,,0.0016056295276494087,0.0016056295276494087,0.0016056295276494087,,,,0.0010374504544639494,0.0010374504544639494,0.0010374504544639494
164,,,,,,,,,,0.001570083570979858,0.001570083570979858,0.001570083570979858,,,,0.0010308082005374174,0.0010308082005374174,0.0010308082005374174
165,,,,,,,,,,0.001541505885661704,0.001541505885661704,0.001541505885661704,,,,0.0010337044274236781,0.0010337044274236781,0.0010337044274236781
166,,,,,,,,,,0.0015032791590408236,0.0015032791590408236,0.0015032791590408236,,,,0.0010204809561676549,0.0010204809561676549,0.0010204809561676549
167,,,,,,,,,,0.0014748759212515885,0.0014748759212515885,0.0014748759212515885,,,,0.0010116306384251189,0.0010116306384251189,0.0010116306384251189
168,,,,,,,,,,0.0014494955714367817,0.0014494955714367817,0.0014494955714367817,,,,0.0010100413204393926,0.0010100413204393926,0.0010100413204393926
169,,,,,,,,,,0.0014163986652694235,0.0014163986652694235,0.0014163986652694235,,,,0.0010071045840515812,0.0010071045840515812,0.0010071045840515812
170,,,,,,,,,,0.0013793068992067063,0.0013793068992067063,0.0013793068992067063,,,,0.000997809503727856,0.000997809503727856,0.000997809503727856
171,,,,,,,,,,0.0013526200186517183,0.0013526200186517183,0.0013526200186517183,,,,,,
172,,,,,,,,,,0.0013305246439559394,0.0013305246439559394,0.0013305246439559394,,,,,,
173,,,,,,,,,,0.0013109282343066024,0.0013109282343066024,0.0013109282343066024,,,,,,
174,,,,,,,,,,0.0012897769114149104,0.0012897769114149104,0.0012897769114149104,,,,,,
175,,,,,,,,,,0.0012643859700815629,0.0012643859700815629,0.0012643859700815629,,,,,,
176,,,,,,,,,,0.0012403642087255985,0.0012403642087255985,0.0012403642087255985,,,,,,
177,,,,,,,,,,0.001221788849391588,0.001221788849391588,0.001221788849391588,,,,,,
178,,,,,,,,,,0.0011994858668332783,0.0011994858668332783,0.0011994858668332783,,,,,,
179,,,,,,,,,,0.0011788548003276544,0.0011788548003276544,0.0011788548003276544,,,,,,
180,,,,,,,,,,0.0011645260921859424,0.0011645260921859424,0.0011645260921859424,,,,,,
181,,,,,,,,,,0.0011409968522207254,0.0011409968522207254,0.0011409968522207254,,,,,,
182,,,,,,,,,,0.0011198318373820814,0.0011198318373820814,0.0011198318373820814,,,,,,
183,,,,,,,,,,0.0011071816366748036,0.0011071816366748036,0.0011071816366748036,,,,,,
184,,,,,,,,,,0.0010907223816777408,0.0010907223816777408,0.0010907223816777408,,,,,,
185,,,,,,,,,,0.001076882323004013,0.001076882323004013,0.001076882323004013,,,,,,
186,,,,,,,,,,0.001058525574199383,0.001058525574199383,0.001058525574199383,,,,,,
187,,,,,,,,,,0.001041052220690675,0.001041052220690675,0.001041052220690675,,,,,,
188,,,,,,,,,,0.0010223519714989858,0.0010223519714989858,0.0010223519714989858,,,,,,
189,,,,,,,,,,0.0010085379286082692,0.0010085379286082692,0.0010085379286082692,,,,,,
190,,,,,,,,,,0.0009959155937427052,0.0009959155937427052,0.0009959155937427052,,,,,,
